lr,lc,rc,ld,rd,lnnz,rnnz,lr*lc,lc*rc,lr*rc,lr*lc*rc,ld*rd,lr*rc*ld*rd,lr*lc*rc*ld*rd,sp_smdm,bz_smsm,bz_smdm
143588,89825,2074,0.00491597,0.005,63405986,931889,12897792100,186297050,297801512,2.68E+13,2.46E-05,7319.916495,39450689948,470112,30679,927863
9248,74241,2490,0.00082282,0.3,564959,55459901,686580768,184860090,23027520,1.71E+12,0.000247,5684.251202,14066816.45,4115,5242,10196
20666,25145,23153,0.00860544,0.01,4472056,5822011,519646570,582182185,478479898,1.20E+13,8.61E-05,41175.30053,27954529162,145501,46815,547757
72243,8821,22229,0.01084252,0.001,6910233,196108,637255503,196082009,1605889647,1.42E+13,1.08E-05,17411.89062,4607708614,250044,8203,831624
68869,43751,24764,0.00182521,0.05,5499641,54173542,3013087619,1083449764,1705471916,7.46E+13,9.13E-05,155642.2198,36771314893,253877,254077,780515
132468,39822,5474,0.00296184,0.27,15624586,58864173,5275140696,217985628,725129832,2.89E+13,8.00E-04,579884.0062,427632238.8,310418,313676,612468
124253,15941,10069,0.00370564,0.005,7339901,802621,1980717073,160509929,1251103457,1.99E+13,1.85E-05,23180.69507,739046920.3,229281,24079,514123
139109,57172,12205,0.00182521,0.01,14516324,6978087,7953139748,697784260,1697825345,9.71E+13,1.83E-05,30988.87798,47835795560,641569,123403,1289992
137785,23975,5092,0.00041097,0.17,1357622,20756460,3303395375,122080700,701601220,1.68E+13,6.99E-05,49017.29908,1382576171,26366,77693,55999
98102,9855,18385,0.00082487,0.15,797487,27178236,966795210,181184175,1803605270,1.78E+13,0.000124,223160.9819,2492485006,48200,139106,108364
142461,91542,402,0.00031941,0.17,4165506,6261831,13041164862,36799884,57269322,5.24E+12,5.43E-05,3109.707004,8372611.722,5565,9505,13455
16210,68835,2051,0.00370564,0.27,4135025,38122223,1115815350,141180585,33246710,2.29E+12,0.001,33264.09138,1272074295,12397,18488,46284
116694,8126,10652,0.00031941,0.15,302894,12985298,948255444,86558152,1243024488,1.01E+13,4.79E-05,59555.16776,161315097.7,17615,38801,36276
10495,49421,14298,0.00019487,0.05,101079,35333773,518673395,706621458,150057510,7.42E+12,9.74E-06,1462.085349,14451544,11711,5405,17406
113411,71468,12625,0.00108175,0.01,8767995,9023157,8105257348,902283500,1431813875,1.02E+14,1.08E-05,15488.64659,22138851894,325418,83155,776619
52776,692,39472,0.00370564,0.2,135396,5465545,36520992,27314624,2083174272,1.44E+12,0.000741,1543898.782,2670944.893,23112,59930,45430
121430,7905,8711,0.00160539,0.13,1541169,8953213,959904150,68860455,1057776730,8.36E+12,0.000209,220758.744,134238297.8,34302,98644,97298
64623,42758,32036,0.00047003,0.01,1298773,13698348,2763150234,1369795288,2070262428,8.85E+13,4.70E-06,9730.85449,1248215629,87174,33847,261976
2916,98568,13881,0.00034241,0.03,98424,41049109,287424288,1368222408,40476996,3.99E+12,1.03E-05,415.791846,95628798.25,16151,3288,24539
104934,42084,7304,0.00108175,0.07,4777140,21519148,4416042456,307381536,766437936,3.23E+13,7.57E-05,58036.59661,1046748056,100627,105277,230852
27859,71568,8786,0.01084252,0.03,21618774,18864577,1993812912,628796448,244769174,1.75E+13,0.000325,79617.43993,949676823.5,288850,62573,984053
62134,45338,14842,0.00860544,0.005,24242237,3364604,2817031292,672906596,922192828,4.18E+13,4.30E-05,39679.37525,71959340601,570007,95306,1871710
33424,71646,4555,0.00860544,0.2,20607779,65277259,2394695904,326347530,152246320,1.09E+13,0.00172,262029.3144,23466690324,139970,134407,480433
116067,64474,3563,4.64E-06,0.25,34723,57446423,7483303758,229720862,413546721,2.67E+13,1.16E-06,479.7141964,16083128.41,27746,3352,17759
63887,44007,2621,0.00182521,0.13,5131567,14995943,2811475209,115342347,167447827,7.37E+12,0.000237,39731.56828,2286457010,22936,31717,74006
77383,53619,2936,0.00952101,0.17,39504969,26770049,4149199077,157425384,227196488,1.22E+13,0.00162,367733.8058,3479562165,189876,184835,612301
147759,15790,11528,2.48E-05,0.15,57934,27307079,2333114610,182027120,1703365752,2.69E+13,3.72E-06,6344.185743,6678312.859,25369,14125,28384
19708,71644,9099,0.00056263,0.01,794435,6519384,1411959952,651888756,179323092,1.28E+13,5.63E-06,1008.925513,216850378.3,16814,5081,47497
48616,43004,15007,0.00056263,0.03,1176311,19361941,2090682464,645361028,729580312,3.14E+13,1.69E-05,12314.51313,4060062140,40292,38333,110389
53903,22646,2465,0.00108175,0.23,1320497,12841853,1220687338,55822390,132870895,3.01E+12,0.000249,33058.61085,488246935.7,5179,18396,19151
58245,62154,7138,0.00296184,0.15,10722484,66553833,3620159730,443655252,415752810,2.58E+13,0.000444,184708.9954,5357521354,123187,147935,402815
22788,4329,22360,0.00860544,0.07,848971,6776219,98649252,96796440,509539680,2.21E+12,0.000602,306936.9201,18981856.1,26943,49170,103543
83369,8432,15737,0.00082487,0.05,579869,6634879,702967408,132694384,1311977953,1.11E+13,4.12E-05,54110.5627,456260264.7,26840,34915,67258
43559,97154,3911,0.00034241,0.05,1449090,19000298,4231931086,379969294,170359249,1.66E+13,1.71E-05,2916.635523,396707930.6,11779,15900,19965
75330,69317,14236,0.00015297,0.07,798775,69079904,5221649610,986796812,1072397880,7.43E+13,1.07E-05,11483.12926,1137108673,57784,85908,112744
57655,7094,36951,0.00160539,0.1,656643,26214366,409004570,262130394,2130409905,1.51E+13,0.000161,342013.8757,6065616086,56556,150642,150547
42546,26011,6910,0.00082487,0.25,912896,44941164,1106664006,179736010,293992860,7.65E+12,0.000206,60626.47261,946173107.4,26990,46072,37338
68291,8322,9838,0.00952101,0.15,5411233,12282520,568317702,81871836,671846858,5.59E+12,0.00143,959499.098,26616504.98,88970,125146,281644
49621,39096,2654,0.00108175,0.13,2098602,13491990,1939982616,103760784,131694134,5.15E+12,0.000141,18519.81683,835443183.2,8581,20492,31564
149894,83939,3349,2.09E-05,0.15,262715,42173125,12581952466,281111711,501995006,4.21E+13,3.13E-06,1572.248359,61587378.99,8178,20818,21698
101261,76674,7053,0.00082487,0.07,6404431,37860021,7764085914,540781722,714193833,5.48E+13,5.77E-05,41238.19469,451699620,132240,126856,299612
20059,52443,25996,0.00034241,0.01,360223,13633706,1051954137,1363308228,521453764,2.73E+13,3.42E-06,1785.509833,936374921.9,37394,7146,77798
26272,16061,39272,0.00491597,0.005,2074408,3153794,421954592,630747592,1031753984,1.66E+13,2.46E-05,25360.35816,5702377975,106188,25791,431959
143366,63887,14404,0.00041097,0.07,3764191,64419480,9159223642,920228348,2065043864,1.32E+14,2.88E-05,59406.97538,5421904908,198046,263358,441517
43664,10966,23723,8.43E-05,0.1,40360,26015373,478819424,260146418,1035841072,1.14E+13,8.43E-06,8731.104396,162766994.4,21093,7046,22790
83751,15647,11715,0.00082487,0.17,1081031,31164699,1310451897,183304605,981142965,1.54E+13,0.00014,137583.6176,6331679.013,37855,122775,82446
20331,99012,4343,0.00034241,0.15,689287,64515930,2013012972,430009116,88297533,8.74E+12,5.14E-05,4535.093741,149676233.8,9638,12893,22278
141683,51343,3873,0.00370564,0.05,26956588,9944638,7274430269,198851439,548738259,2.82E+13,0.000185,101671.3221,17748376349,376280,118700,759959
71087,17036,17771,0.00163948,0.17,1985491,51467962,1211038132,302746756,1263287077,2.15E+13,0.000279,352092.7625,4586898819,76290,199012,200189
10094,11689,34189,0.00163948,0.13,193467,51956723,117988766,399635221,345103766,4.03E+12,0.000213,73552.7939,992029162.9,12777,33990,40147
16342,37914,8110,0.00047003,0.15,291233,46126178,619590588,307482540,132533620,5.02E+12,7.05E-05,9344.216611,708553257.2,7062,13781,17107
26581,81335,3624,0.00013363,0.15,288904,44221787,2161965635,294758040,96329544,7.83E+12,2.00E-05,1930.877545,52349308.37,5985,8962,10317
54385,70391,9602,0.00031941,0.05,1222805,33796503,3828214535,675894382,522204770,3.68E+13,1.60E-05,8339.871279,1761155638,26081,50256,86500
95359,36124,4189,0.00182521,0.15,6287454,22700993,3444748516,151323436,399458851,1.44E+13,0.000274,109364.4434,7901362308,71733,82153,163011
96029,18711,4938,0.00082487,0.01,1482209,924108,1796798619,92394918,474191202,8.87E+12,8.25E-06,3911.460968,36593673.09,17296,4905,49788
139342,92144,11953,0.00034241,0.005,4396411,5507387,12839529248,1101397232,1665554926,1.53E+14,1.71E-06,2851.513311,8933494646,183629,22018,416385
73522,11641,12237,0.00078778,0.23,674277,32767942,855869602,142450917,899688714,1.05E+13,0.000181,163014.0583,1402608395,30529,102041,54445
98602,24263,16388,8.43E-05,0.17,201654,67597793,2392380326,397622044,1615889576,3.92E+13,1.43E-05,23154.5665,99141043.59,46524,54727,66775
11783,40709,16785,0.00182521,0.005,875544,3416569,479674147,683300565,197777655,8.05E+12,9.13E-06,1804.928768,3967749643,27474,4400,88776
93669,50139,2693,0.00031941,0.27,1500126,36470059,4696469991,135024327,252250617,1.26E+13,8.62E-05,21754.26979,525169826.9,23078,42496,28648
43471,518,47963,0.00182521,0.13,41127,3232024,22517978,24844834,2084999573,1.08E+12,0.000237,494723.0692,453394665.1,18353,16026,29672
65767,46761,5435,0.00082185,0.23,2527489,58455009,3075330687,254146035,357443645,1.67E+13,0.000189,67565.96372,68683739.77,45489,68300,79392
78454,72212,20005,0.00952101,0.005,53940206,7223352,5665320248,1444601060,1569472270,1.13E+14,4.76E-05,74714.80589,32371833376,1848273,215338,5764831
87163,15153,24472,0.00082282,0.03,1086824,11125399,1320780939,370824216,2133052936,3.23E+13,2.47E-05,52653.5585,3457390612,63008,59444,179329
54890,4522,18720,0.00860544,0.13,2136349,11006929,248212580,84651840,1027540800,4.65E+12,0.00112,1149517.291,9996379214,60612,120903,213656
87445,11219,7947,0.00031941,0.25,313379,22293292,981045455,89157393,694925415,7.80E+12,7.99E-05,55491.5317,572754734.6,17025,43465,22555
7208,35513,3120,0.00491597,0.23,1258517,25487236,255977704,110800560,22488960,7.99E+11,0.00113,25427.66212,1060058228,5478,6403,21758
66778,61166,8294,0.00370564,0.1,15135990,50732148,4084543148,507310804,553856732,3.39E+13,0.000371,205239.366,28873443445,227838,178099,663222
123110,58936,8937,0.00952101,0.001,69082144,526727,7255610960,526711032,1100234070,6.48E+13,9.52E-06,10475.33958,80258699775,1791677,46916,4032785
75312,58146,4985,0.00082185,0.2,3599013,57973692,4379091552,289857810,375430320,2.18E+13,0.000164,61709.4817,4126383451,55944,84223,103372
79712,6680,16376,0.00160539,0.23,854876,25161766,532476160,109391680,1305363712,8.72E+12,0.000369,481992.1054,2379783630,38940,146681,89910
105027,11447,2018,0.00034241,0.17,411688,3927476,1202244069,23100046,211944486,2.43E+12,5.82E-05,12337.22495,830730.6704,4055,10393,8677
65927,37645,6916,0.00370564,0.001,9196806,260375,2481821915,260352820,455951132,1.72E+13,3.71E-06,1689.590753,14629068094,107516,3382,341839
51199,99049,3147,2.09E-05,0.17,105889,53004182,5071209751,311707203,161123253,1.60E+13,3.55E-06,571.9230988,16661297.36,4432,4967,6971
35211,64940,6480,0.00296184,0.05,6772767,21041204,2286602340,420811200,228167280,1.48E+13,0.000148,33789.74883,21943062.89,77867,43000,241327
55933,4529,5986,0.00019487,0.23,49372,6236749,253320557,27110594,334814938,1.52E+12,4.48E-05,15006.439,88648907.27,4371,4415,5909
30037,25188,20938,0.00491597,0.001,3719452,527402,756571956,527386344,628914706,1.58E+13,4.92E-06,3091.725827,77874390.14,109848,5441,412362
6047,36089,7931,0.00082185,0.05,179359,14312860,218230183,286221859,47958757,1.73E+12,4.11E-05,1970.745222,426733345.9,5706,3764,12046
15007,11129,9845,0.00952101,0.3,1590234,32870932,167012903,109565005,147743915,1.64E+12,0.00286,422001.3876,4226808099,17532,32342,88301
59492,123,22914,0.00296184,0.27,21783,764849,7317516,2818422,1363199688,1.68E+11,8.00E-04,1090146.428,84425784.5,10627,6449,14558
117552,12821,4306,0.00370564,0.17,5584941,9385577,1507134192,55207226,506178912,6.49E+12,0.00063,318871.86,3126313501,70970,91377,160002
100469,30325,5322,1.65E-05,0.13,50303,20983818,3046722425,161389650,534696018,1.62E+13,2.15E-06,1147.618063,2677039.829,13292,3014,13227
72072,14107,3121,0.00163948,0.2,1666966,8807466,1016719704,44027947,224936712,3.17E+12,0.000328,73755.84812,1040473749,11251,31792,30136
94465,51682,6557,0.00041097,0.2,2006454,67785848,4882140130,338878874,619407005,3.20E+13,8.22E-05,50911.53937,657802544.4,55385,99362,89409
57825,32483,35735,0.00491597,0.05,9234083,58041326,1878329475,1160780005,2066376375,6.71E+13,0.000246,507912.2134,49495537285,544814,356427,1763218
16166,4386,41963,0.00082185,0.23,58274,42333061,70904076,184049718,678373858,2.98E+12,0.000189,128229.9577,317887640.3,22028,39014,18381
35049,20477,13805,0.00082282,0.13,590559,36751089,717698373,282684985,483851445,9.91E+12,0.000107,51755.94398,1222853613,29344,54277,50028
116255,20670,1968,0.00019487,0.13,468285,5289072,2402990850,40678560,228789840,4.73E+12,2.53E-05,5795.955896,460778.4937,4952,10176,10290
88391,26678,20533,0.00047003,0.05,1108402,27390173,2358095098,547779374,1814932403,4.84E+13,2.35E-05,42653.63387,227582728.9,62435,95081,167215
74086,28276,17981,8.43E-05,0.13,176581,66100710,2094855736,508430756,1332140366,3.77E+13,1.10E-05,14597.19449,412750271.4,44307,43715,49921
81977,79280,5517,0.00370564,0.13,24083665,56861295,6499136560,437387760,452267109,3.59E+13,0.000482,217872.0817,9300791573,256834,213525,747211
137558,90180,10377,0.00082487,0.07,10232585,65506555,12404980440,935797860,1427439366,1.29E+14,5.77E-05,82421.63369,3185478397,393569,269362,777945
15048,68580,26980,8.43E-05,0.03,86991,55509057,1031991840,1850288400,405995040,2.78E+13,2.53E-06,1026.639658,234689825.7,25590,5997,38532
6032,15690,38978,0.00082185,0.1,77788,61159826,94642080,611564820,235115296,3.69E+12,8.22E-05,19322.9506,3031770.949,12546,16661,26045
146487,88588,2892,2.48E-05,0.27,322219,69186592,12976990356,256196496,423640404,3.75E+13,6.70E-06,2840.127632,121141331.4,31729,20246,24383
83694,52794,21184,0.00015297,0.005,675918,5592289,4418541036,1118388096,1772973696,9.36E+13,7.65E-07,1356.058931,1861386156,48459,7169,124371
38059,8798,13706,0.00047003,0.23,157403,27738927,334843082,120585388,521636654,4.59E+12,0.000108,56392.52159,64714096.3,17051,33853,17374
42025,15307,16899,0.00019487,0.05,125362,12934571,643276675,258672993,710180475,1.09E+13,9.74E-06,6919.643458,317756947.2,15227,11060,24290
133519,8673,9563,0.01084252,0.15,12557252,12443547,1158010287,82939899,1276842197,1.11E+13,0.00163,2076628.059,6003531718,362816,290673,804630
123647,55346,8574,0.00370564,0.05,25359395,23727921,6843366862,474536604,1060149378,5.87E+13,0.000185,196426.5971,43485705762,696075,239132,1470189
95106,50689,2638,0.00296184,0.07,14278750,9363097,4820828034,133717582,250889628,1.27E+13,0.000207,52016.64551,376667392,96529,56278,227261
106342,17139,12962,0.02533638,0.03,46179319,6665150,1822595538,222155718,1378405004,2.36E+13,0.00076,1047713.789,1.50E+11,1353598,311376,1494199
73670,82188,1058,0.00860544,0.25,52104532,21748006,6054789960,86954904,77942860,6.41E+12,0.00215,167683.1513,9371449130,102126,115521,286789
134298,94088,904,0.00031941,0.17,4036033,14472559,12635830224,85055552,121405392,1.14E+13,5.43E-05,6592.276364,1094566056,12178,19451,28458
30805,5385,19289,0.00015297,0.25,25380,25972315,165884925,103871265,594197645,3.20E+12,3.82E-05,22723.60344,112577276.2,14688,7874,13396
22322,21477,18773,0.00108175,0.03,518621,12095996,479409594,403187721,419050906,9.00E+12,3.25E-05,13599.24953,681499191.5,22400,21924,61666
132921,67886,6713,1.65E-05,0.07,148978,31902351,9023475006,455718718,892298673,6.06E+13,1.16E-06,1031.229576,130011237.6,25308,6081,32341
31016,1008,39121,0.00108175,0.2,33847,7893095,31264128,39433968,1213376936,1.22E+12,0.000216,262514.1001,1323071.065,11842,15887,19679
62793,65791,10397,0.00296184,0.001,12236201,684035,4131214263,684029027,652858821,4.30E+13,2.96E-06,1933.66337,3816529404,212432,10720,677189
78790,45178,14903,0.00082282,0.03,2928967,20199601,3559574620,673287734,1174207370,5.30E+13,2.47E-05,28984.83925,5674400626,87908,90382,262913
55493,10658,3561,0.01084252,0.27,6413073,10249678,591444394,37953138,197610573,2.11E+12,0.00293,578501.0793,2283579446,36661,57819,119487
106385,16654,14077,0.00860544,0.1,15247223,23445137,1771735790,234438358,1497581645,2.49E+13,0.000861,1288734.899,42925182020,559890,349855,1339151
43989,17481,30620,0.00015297,0.03,117634,16058903,768971709,535268220,1346943180,2.35E+13,4.59E-06,6181.256947,828418237.3,27229,11599,42542
34160,432,20839,0.00952101,0.23,140601,2072086,14757120,9002448,711860240,3.08E+11,0.00219,1558854.547,790542584,8970,31007,20022
95810,49355,5903,0.00031941,0.05,1510401,14568004,4728702550,291342565,565566430,2.79E+13,1.60E-05,9032.37867,2050648027,26734,32406,68784
126312,55099,4379,0.00160539,0.001,11173063,241321,6959664888,241278521,553120248,3.05E+13,1.61E-06,887.9737149,11253086655,162057,3093,355418
139304,50972,4072,0.00041097,0.23,2918156,47738514,7100603488,207557984,567245888,2.89E+13,9.45E-05,53617.8398,5941322.891,53528,98097,90175
7395,80807,21131,0.02533638,5.00E-04,15141035,853775,597567765,1707532717,156263745,1.26E+13,1.27E-05,1979.578812,31992765009,413924,10611,1626313
47692,38354,2982,0.00015297,0.1,279812,11437713,1829178968,114371628,142217544,5.45E+12,1.53E-05,2175.501771,166878389.8,3796,5826,7358
123819,75356,2298,0.00015297,0.2,1427312,34645193,9330504564,173168088,284536062,2.14E+13,3.06E-05,8705.096281,163995308.8,22044,37730,26903
140547,33021,5164,2.09E-05,0.25,96905,42630543,4641002487,170520444,725784708,2.40E+13,5.22E-06,3788.596176,75061940.59,23037,18850,19803
77783,47070,4676,0.00860544,0.15,31506946,33021258,3661245810,220099320,363713308,1.71E+13,0.00129,469486.9574,73662503.61,267065,207643,798468
66665,37273,19049,0.00018467,0.05,458873,35501782,2484804545,710013377,1269901585,4.73E+13,9.23E-06,11725.63629,4370496.413,39378,41471,75247
101577,45138,18252,0.00160539,0.001,7360795,823872,4584982626,823858776,1853983404,8.37E+13,1.61E-06,2976.366417,67173613.66,340708,10892,868282
16389,24670,7906,0.00082487,0.3,333536,58513961,404316630,195041020,129571434,3.20E+12,0.000247,32063.87663,527343891,5784,17034,17824
15732,36540,35809,0.00296184,0.03,1702720,39255926,574847280,1308460860,563347188,2.06E+13,8.89E-05,50056.32706,7925918827,82127,73441,330644
64925,3911,22412,0.00047003,0.13,119380,11398215,253921675,87653332,1455099100,5.69E+12,6.11E-05,88912.2299,133744512,17700,27233,31359
13770,50980,4266,0.00019487,0.27,136805,58732268,701994600,217480680,58742820,2.99E+12,5.26E-05,3090.7476,116715787.1,3952,6730,6305
89064,6126,17092,0.00019487,0.2,106329,20943592,545606064,104705592,1522281888,9.33E+12,3.90E-05,59329.4143,90862998,22059,27098,30808
36864,55611,10226,0.00296184,0.05,6072009,28434619,2050043904,568678086,376971264,2.10E+13,0.000148,55826.42843,31045635.11,105371,68059,341110
146449,30920,5753,0.01084252,0.005,49097568,889430,4528203080,177882760,842521097,2.61E+13,5.42E-05,45675.25922,28245580304,898534,76104,1965708
81398,6506,7921,0.02533638,0.1,13419131,5154071,529575388,51534026,644753558,4.19E+12,0.00253,1633572.115,10628020181,190122,147033,225858
134993,37101,12912,0.00491597,0.1,24621432,47905577,5008375293,479048112,1743029616,6.47E+13,0.000492,856868.1301,54044129644,1065471,519816,2249967
148170,21606,5358,0.00370564,0.17,11863609,19684234,3201361020,115764948,793894860,1.72E+13,0.00063,500121.0533,14619362118,238739,198493,464633
67390,46780,8282,0.00078778,0.15,2483514,58119954,3152504200,387431960,558123980,2.61E+13,0.000118,65951.83634,617045380.8,56513,93033,120592
120227,92598,6529,0.00056263,0.03,6263654,18139038,11132779746,604572342,784962083,7.27E+13,1.69E-05,13249.2965,10223819646,132503,87700,306709
137372,22903,11822,0.00952101,0.25,29956257,67695673,3146230916,270759266,1624011784,3.72E+13,0.00238,3865558.109,1770657547,1146508,977195,2477593
107720,1060,19636,0.00491597,0.3,561670,6248150,114183200,20814160,2115189920,2.24E+12,0.00147,3119463.057,330663084.1,34537,160506,81654
107968,70359,9803,0.00163948,0.03,12454506,20692233,7596520512,689729277,1058410304,7.45E+13,4.92E-05,52057.27576,8546295018,354322,163224,839725
141883,46948,12975,0.00491597,0.07,32746499,42643572,6661123084,609150300,1840931925,8.64E+13,0.000344,633497.6281,84975561837,1493941,525303,3010492
67179,2277,28970,0.00015297,0.2,23399,13193047,152966583,65964690,1946175630,4.43E+12,3.06E-05,59541.29722,101681650.3,17454,12355,24715
23129,9108,39812,0.00370564,0.15,780691,54395155,210658932,362607696,920811748,8.39E+12,0.000556,511829.5269,4661743331,63049,141443,173960
63437,35271,5740,0.00034241,0.15,766163,30370250,2237486427,202455540,364128380,1.28E+13,5.14E-05,18702.17979,4397630.556,21651,45291,29145
84245,37856,7169,8.43E-05,0.13,268820,35281946,3189178720,271389664,603952405,2.29E+13,1.10E-05,6617.929268,9635705.015,23049,20061,20565
13883,29135,33284,0.00082185,0.005,332439,4848802,404481205,969729340,462081772,1.35E+13,4.11E-06,1898.809522,1106436308,29746,3457,77551
69831,19384,10150,0.00160539,0.1,2173102,19676123,1353604104,196747600,708784650,1.37E+13,0.000161,113787.5789,1543960901,44373,93885,126559
54188,4328,39209,0.00082487,0.07,193488,11881056,234525664,169696552,2124657292,9.20E+12,5.77E-05,122679.6242,1289468005,30246,38995,63023
124329,91906,11723,0.00296184,0.03,33844082,32323702,11426581074,1077414038,1457508867,1.34E+14,8.89E-05,129507.2419,1.07E+11,1285788,303899,2734544
25462,9436,11085,0.00047003,0.25,112933,26151826,240259432,104598060,282246270,2.66E+12,0.000118,33166.05357,6259097.63,13796,23053,5778
66264,17670,17100,0.00041097,0.07,481215,21151878,1170884880,302157000,1133114400,2.00E+13,2.88E-05,32597.32175,1892553933,28966,51649,64748
107105,64876,1003,0.00491597,0.17,34159216,11062117,6948543980,65070628,107426315,6.97E+12,0.000836,89777.7721,6852262050,94435,66102,217967
100971,14039,1714,0.00160539,0.2,2275844,4814322,1417531869,24062846,173064294,2.43E+12,0.000321,55567.13739,117016056.3,9887,24653,25513
147609,63448,4266,0.00041097,0.03,3848995,8121471,9365495832,270669168,629699994,4.00E+13,1.23E-05,7763.634196,1149369812,59302,38151,134915
103492,17776,13899,0.00056263,0.07,1035096,17296539,1839673792,247068624,1438435308,2.56E+13,3.94E-05,56651.48001,3596559674,42503,73515,106295
143207,6910,1201,0.00056263,0.25,556771,2075837,989560370,8298910,171991607,1.19E+12,0.000141,24191.90946,113672944.2,3175,11942,6665
139085,19146,14029,0.00018467,0.05,491773,13430532,2662921410,268599234,1951223465,3.74E+13,9.23E-06,18016.62186,1034838727,33796,29478,70154
127406,2821,3125,0.00163948,0.15,589407,1322940,359412326,8815625,398143750,1.12E+12,0.000246,97912.30729,552421237.7,6764,19151,15902
98323,23762,5720,0.00015297,0.3,357404,40779730,2336351126,135918640,562407560,1.34E+13,4.59E-05,25809.44534,511070033.4,22429,47358,19638
18802,64811,1937,0.01084252,0.25,13212859,31395432,1218576422,125538907,36419474,2.36E+12,0.00271,98719.71881,6909973591,36287,43451,131096
101069,12016,6015,0.00047003,0.27,570855,19517936,1214445104,72276240,607930035,7.30E+12,0.000127,77151.24567,686703235.6,14315,60378,28094
70323,46376,8831,0.00082487,0.17,2690211,69629853,3261299448,409546456,621022413,2.88E+13,0.00014,87084.66883,712700929.7,39889,114244,136734
146180,57150,9232,0.00182521,0.03,15248457,15828577,8354187000,527608800,1349533760,7.71E+13,5.48E-05,73895.47542,4223126420,531894,185495,1048510
73154,2113,19703,0.01084252,0.23,1676192,9576861,154574402,41632439,1441353262,3.05E+12,0.00249,3594417.361,990652680.5,55145,180291,184641
91506,58049,11070,0.00952101,0.03,50574657,19278625,5311831794,642602430,1012971420,5.88E+13,0.000286,289335.3306,1.29E+11,1311152,270245,3272531
97553,23513,8539,0.00082487,0.23,1892121,46183960,2293763689,200777507,833005067,1.96E+13,0.00019,158037.8046,16156273.48,50488,133728,108325
56604,49011,30399,0.00160539,0.001,4453788,1489918,2774218644,1489885389,1720704996,8.43E+13,1.61E-06,2762.402594,135388113.5,226382,10627,738165
66919,4791,31653,0.00018467,0.2,59217,30335488,320608929,151649523,2118187107,1.01E+13,3.69E-05,78233.12261,562222335.6,29677,31643,41559
15979,22900,9457,0.00031941,0.3,116885,64976049,365919100,216565300,151113403,3.46E+12,9.58E-05,14480.13962,33159519.72,4750,13787,9862
128655,36352,14794,0.00034241,0.03,1601425,16134649,4676866560,537791488,1903322070,6.92E+13,1.03E-05,19551.4953,5448975671,68441,59504,187993
67286,12208,6241,0.00015297,0.23,125661,17526850,821427488,76190128,419931926,5.13E+12,3.52E-05,14774.50695,156841026.8,7992,19403,15464
80481,13232,24440,1.65E-05,0.2,17583,64684908,1064924592,323390080,1966955640,2.60E+13,3.30E-06,6494.887523,73049298.95,40283,7024,33400
37925,3350,38019,0.00370564,0.17,470887,21656188,127048750,127363650,1441870575,4.83E+12,0.00063,908319.0572,894961424,39633,131788,105688
55894,41068,15943,0.00296184,0.05,6798840,32738058,2295454792,654747124,891118042,3.66E+13,0.000148,131967.4531,7587495108,187925,139007,586399
59036,60143,16573,0.00163948,0.07,5821265,69776927,3550602148,996749939,978403628,5.88E+13,0.000115,112285.1226,48236886.63,187679,187445,521015
36797,23575,32438,0.00370564,0.03,3214689,22942906,867489275,764725850,1193621086,2.81E+13,0.000111,132693.9012,7299270350,159281,130528,557553
62754,64099,3521,0.00082487,0.07,3318102,15799258,4022468646,225692579,220956834,1.42E+13,5.77E-05,12758.24646,3504817884,27240,36332,67260
140611,80408,1354,0.00108175,0.3,12230681,32674038,11306249288,108872432,190387294,1.53E+13,0.000325,61785.43659,8280072.308,60411,71751,130083
38544,26620,39810,0.02533638,5.00E-04,25997561,529893,1026041280,1059742200,1534436640,4.08E+13,1.27E-05,19438.5349,10349075980,1520503,37807,5251564
45591,2151,16961,0.00952101,0.01,934056,364975,98066241,36483111,773268951,1.66E+12,9.52E-05,73623.01415,2058720345,25376,7920,87862
14903,34439,41728,0.00296184,0.01,1520199,14370961,513244417,1437070592,621872384,2.14E+13,2.96E-05,18418.86502,9514909385,94457,42646,345419
55058,27994,5426,0.00047003,0.17,724472,25823404,1541293652,151895444,298744708,8.36E+12,7.99E-05,23871.22577,1965444.394,17420,36091,24909
37651,2366,28312,0.01084252,0.13,966100,8710192,89082266,66986192,1065975112,2.52E+12,0.00141,1502521.341,4648801030,41543,112144,148227
132017,37185,10015,8.43E-05,0.17,413796,63311833,4909052145,372407775,1322150255,4.92E+13,1.43E-05,18945.48765,4144046.813,42438,62737,67584
111912,95265,3790,4.64E-06,0.15,49468,54172601,10661296680,361054350,424146480,4.04E+13,6.96E-07,295.2059501,9374264.945,5957,3236,28130
125836,98014,1445,8.43E-05,0.1,1039618,14165839,12333689704,141630230,181833020,1.78E+13,8.43E-06,1532.670526,75111584.45,4819,14756,14347
69622,86391,15894,0.00018467,0.05,1110742,68658396,6014714202,1373098554,1106572068,9.56E+13,9.23E-06,10217.53319,5296217459,47047,79489,148758
31390,8145,17383,0.00041097,0.3,105086,42480795,255671550,141584535,545652370,4.44E+12,0.000123,67274.02635,310503268.6,21036,38281,15317
142593,33066,4014,0.00034241,0.17,1614478,22566082,4714980138,132726924,572368302,1.89E+13,5.82E-05,33317.38715,64804277.85,27153,68621,51690
93460,55911,2297,8.43E-05,0.2,440455,25695367,5225442060,128427567,214677620,1.20E+13,1.69E-05,3619.035318,50585970.92,13493,13589,10078
