lr,lc,rc,ld,rd,lnnz,rnnz
73727,50453,6133,0.00108175 ,0.01000000 ,4023863,3094590
72079,1234,3739,0.00078778 ,0.01000000 ,70076,46150
10952,3956,8948,0.00001651 ,0.13000000 ,715,4602195
90302,41868,6013,0.00018467 ,0.00500000 ,698195,1258961
60740,33953,7347,0.00015297 ,0.27000000 ,315475,67355810
134395,43005,4828,0.00002088 ,0.25000000 ,120680,51907729
55019,25927,22439,0.00047003 ,0.00100000 ,670493,581801
109214,23235,5850,0.00001651 ,0.00050000 ,41896,67969
149203,49223,567,0.00002483 ,0.27000000 ,182358,7537001
34264,81904,19554,0.00001651 ,0.00100000 ,46333,1601620
142067,99650,3320,0.00041097 ,0.13000000 ,5818115,43014289
35653,6548,47490,0.00000464 ,0.01000000 ,1083,3109841
128491,37633,503,0.00041097 ,0.10000000 ,1987310,1893656
107692,15376,5400,0.00000434 ,0.30000000 ,7186,24912778
91878,79011,1585,0.00047003 ,0.30000000 ,3412190,37577321
148744,14195,4049,0.00082185 ,0.25000000 ,1735369,14372376
36353,21627,4686,0.00182521 ,0.00100000 ,1435068,101355
39057,65714,5064,0.00002088 ,0.00100000 ,53592,332806
63893,98092,2131,0.00000434 ,0.30000000 ,27201,62710725
51691,40676,21979,0.00491597 ,0.00050000 ,10336477,447028
5706,26934,498,0.00491597 ,0.30000000 ,755606,4026252
16560,96414,1932,0.00002483 ,0.30000000 ,39645,55890336
129946,5515,621,0.00047003 ,0.23000000 ,336907,789059
131355,2093,9379,0.00952101 ,0.03000000 ,2617806,588994
12640,140,45958,0.00182521 ,0.13000000 ,3251,841882
23823,4098,31372,0.00082185 ,0.13000000 ,80255,16717387
79806,43266,11330,0.00160539 ,0.13000000 ,5543327,63733088
134593,43061,8367,0.00108175 ,0.13000000 ,6269567,46841184
63560,8853,14455,0.00002088 ,0.05000000 ,11749,6399018
1845,30962,44492,0.00952101 ,0.00500000 ,544057,6888066
137127,18850,4795,0.00002088 ,0.13000000 ,53972,11750734
21271,9831,27835,0.00001651 ,0.10000000 ,3452,27365508
47319,157,9674,0.00160539 ,0.23000000 ,12002,351561
41847,20929,6892,0.00491597 ,0.10000000 ,4305644,14424885
41029,74071,14479,0.00491597 ,0.03000000 ,14940441,32175416
47220,24989,19836,0.02533638 ,0.05000000 ,29897665,24784903
118043,87390,12550,0.00182521 ,0.00050000 ,18828527,548385
83322,26300,2170,0.00491597 ,0.25000000 ,10773141,14271019
17336,18634,23391,0.00078778 ,0.10000000 ,254495,43587966
64413,10721,10525,0.00031941 ,0.03000000 ,220582,3385353
75825,41469,9371,0.00034241 ,0.13000000 ,1076679,50521505
109046,21660,1643,0.00163948 ,0.03000000 ,3872500,1067990
117887,43943,2704,0.00015297 ,0.17000000 ,792452,20207540
70411,11972,24600,0.00013363 ,0.13000000 ,112654,38290496
45114,10492,24379,0.00491597 ,0.01000000 ,2327126,2558055
41951,73668,1031,0.00002088 ,0.00050000 ,64530,38008
117867,21275,9275,0.00018467 ,0.13000000 ,463104,25653800
31046,27179,1834,0.00000434 ,0.20000000 ,3662,9974708
137034,91065,2431,0.00002088 ,0.27000000 ,260563,59785667
90185,32471,5210,0.00047003 ,0.01000000 ,1376457,1691889
144112,87176,13029,0.00082487 ,0.05000000 ,10363023,56795187
22530,10253,48658,0.00160539 ,0.03000000 ,370866,14967638
26419,12879,25452,0.00056263 ,0.10000000 ,191449,32781952
20715,13469,20208,0.00002483 ,0.23000000 ,6928,62607935
40505,12378,27829,0.00041097 ,0.20000000 ,206065,68898718
124839,80742,12194,0.00000464 ,0.05000000 ,46770,49230041
77031,584,19909,0.00491597 ,0.30000000 ,221416,3492264
46389,21677,12584,0.00082185 ,0.17000000 ,826472,46376622
88987,57897,16601,0.00002483 ,0.03000000 ,127927,28835533
74393,61781,3466,0.00182521 ,0.23000000 ,8388939,49256590
17053,68211,9327,0.00078778 ,0.00500000 ,916381,3181257
70243,18581,15137,0.00056263 ,0.13000000 ,734374,36566022
99551,65462,1370,0.00860544 ,0.15000000 ,56081368,13457341
101995,21211,15495,0.00018467 ,0.15000000 ,399527,49303159
29391,45554,31508,0.00163948 ,0.00100000 ,2195076,1435322
6742,75973,24251,0.00002088 ,0.01000000 ,10695,18424868
1890,69055,1645,0.00013363 ,0.13000000 ,17441,14772155
122872,7667,209,0.00163948 ,0.05000000 ,1544530,80229
105828,74577,396,0.00056263 ,0.20000000 ,4440503,5911526
86877,14638,14200,0.00108175 ,0.00100000 ,1375721,207877
53857,9873,23597,0.00160539 ,0.13000000 ,853679,30288539
46060,31593,12477,0.00296184 ,0.15000000 ,4310071,59129895
15769,27519,48905,0.00019487 ,0.01000000 ,84566,13458643
60528,5350,3159,0.00182521 ,0.23000000 ,591139,3888820
88725,62419,9675,0.00952101 ,0.05000000 ,52729591,30197769
3325,56230,3560,0.00296184 ,0.23000000 ,553791,46047145
141148,75771,13011,0.00160539 ,0.05000000 ,17169578,49293225
109753,87959,416,0.00002483 ,0.03000000 ,239704,1100024
30866,17183,18656,0.00078778 ,0.05000000 ,417827,16028511
81106,27977,18993,0.00013363 ,0.13000000 ,303222,69078256
18876,4775,8721,0.00000464 ,0.30000000 ,418,12495083
66337,2388,7620,0.00008429 ,0.23000000 ,13356,4186712
224,50902,8959,0.00008429 ,0.15000000 ,962,68406475
47902,10258,40635,0.00860544 ,0.07000000 ,4228743,29180178
19523,934,25662,0.00056263 ,0.13000000 ,10266,3117975
16165,37037,2804,0.00082282 ,0.20000000 ,492642,20774488
64348,19672,7712,0.00370564 ,0.20000000 ,4690976,30345813
8093,11670,43230,0.00078778 ,0.07000000 ,74402,35315373
70750,40157,28409,0.00008429 ,0.03000000 ,239480,34225737
20235,42466,12237,0.00182521 ,0.03000000 ,1568424,15590396
81521,33249,22127,0.01084252 ,0.00050000 ,29389118,367856
138381,26832,9184,0.00018467 ,0.27000000 ,685694,66541578
78519,15235,6040,0.00082487 ,0.17000000 ,986777,15644394
146154,1317,10067,0.00001651 ,0.17000000 ,3178,2254044
19306,38528,22318,0.00041097 ,0.05000000 ,305707,42994698
61507,64168,3007,0.00013363 ,0.13000000 ,527416,25087802
110118,17517,11225,0.00008429 ,0.25000000 ,162597,49161767
22950,10175,25162,0.00296184 ,0.27000000 ,691700,69132631
39045,50871,3696,0.00082282 ,0.25000000 ,1634351,47005874
4301,38381,37946,0.00002483 ,0.00050000 ,4099,728231
10,24130,2263,0.00034241 ,0.00500000 ,87,273120
62788,30689,7210,0.00001651 ,0.13000000 ,31813,28766562
13984,6161,15339,0.00860544 ,0.30000000 ,741545,28355267
61837,15728,14842,0.02533638 ,0.13000000 ,24642471,30348225
47667,89081,10811,0.00491597 ,0.01000000 ,20874712,9631434
55938,9379,9133,0.00018467 ,0.15000000 ,96888,12849645
145291,29857,2164,0.00015297 ,0.25000000 ,663593,16158835
73450,28696,2701,0.00296184 ,0.17000000 ,6242903,13178472
13678,69478,997,0.00370564 ,0.13000000 ,3521622,9012222
74969,30626,22209,0.00078778 ,0.00050000 ,1808808,340099
123565,34426,2336,0.00182521 ,0.27000000 ,7764316,21716782
7931,65086,5899,0.00002088 ,0.01000000 ,10778,3840068
92341,7302,10440,0.00018467 ,0.20000000 ,124528,15248655
57417,4990,26049,0.00952101 ,0.27000000 ,2728256,35101184
94340,10152,16472,0.02533638 ,0.10000000 ,24266025,16722661
57540,63586,437,0.00056263 ,0.23000000 ,2058572,6404507
40319,72941,2948,0.00108175 ,0.05000000 ,3181408,10754886
52172,6086,36193,0.00056263 ,0.13000000 ,178653,28636974
127748,32756,8112,0.00082487 ,0.20000000 ,3451691,53149283
8095,56530,2191,0.00491597 ,0.13000000 ,2249845,16101643
89116,9732,5599,0.00019487 ,0.13000000 ,169010,7084026
9247,4600,6508,0.01084252 ,0.15000000 ,461280,4491926
35390,33639,6233,0.00078778 ,0.15000000 ,937867,31451509
118270,5395,12366,0.00952101 ,0.17000000 ,6075596,11342507
74347,55846,7870,0.00952101 ,0.01000000 ,39531852,4395439
40304,82417,1274,0.00082185 ,0.15000000 ,2729991,15760247
39955,23735,3557,0.00296184 ,0.27000000 ,2808903,22801970
26848,91981,3943,0.00296184 ,0.17000000 ,7314601,61671028
144711,3562,11177,0.00082185 ,0.27000000 ,423709,10752194
744,52746,115,0.00370564 ,0.30000000 ,145421,1832248
48912,7152,23122,0.00000464 ,0.15000000 ,1623,24807505
31079,62790,10888,0.00491597 ,0.01000000 ,9593404,6837252
41058,5686,11014,0.00108175 ,0.05000000 ,252587,3132040
96518,11880,20321,0.00047003 ,0.01000000 ,538974,2414244
65846,15956,12081,0.00082487 ,0.00050000 ,866675,96385
13701,225,28320,0.00182521 ,0.23000000 ,5636,1468025
40745,21940,7324,0.00182521 ,0.13000000 ,1631684,20892047
14434,97687,7546,0.00015297 ,0.00100000 ,215690,737169
60641,8346,26013,0.00860544 ,0.07000000 ,4355582,15198445
84830,22530,17039,0.00000464 ,0.15000000 ,8868,57586828
147875,19880,2909,0.00082487 ,0.00050000 ,2424999,28916
29953,2131,9350,0.00082487 ,0.30000000 ,52656,5978570
37569,28762,2265,0.00000464 ,0.23000000 ,5013,14987651
131345,20463,9563,0.00182521 ,0.27000000 ,4905692,52839445
22580,33030,15081,0.00078778 ,0.07000000 ,587567,34871461
143107,69551,6835,0.00000434 ,0.13000000 ,43197,61802128
52745,5375,31446,0.00056263 ,0.17000000 ,159512,28734323
32293,98352,2386,0.00031941 ,0.13000000 ,1014481,30511506
2876,2397,49094,0.02533638 ,0.27000000 ,174729,31776040
47130,68204,3695,0.00013363 ,0.25000000 ,429558,63007579
13896,71346,2717,0.00163948 ,0.01000000 ,1625493,1938554
118294,20939,4039,0.00034241 ,0.20000000 ,848149,16915945
4962,7533,42916,0.00860544 ,0.20000000 ,321745,64663565
24229,6527,12155,0.00952101 ,0.25000000 ,1505806,19835018
9228,41512,10673,0.01084252 ,0.00050000 ,4153628,221537
70079,93697,14418,0.00034241 ,0.01000000 ,2248370,13509704
85898,58075,6445,0.00370564 ,0.17000000 ,18485798,63637118
11245,56010,8073,0.00019487 ,0.13000000 ,122741,58786002
98856,45121,5051,0.00019487 ,0.00500000 ,869233,1139748
27910,43453,14795,0.00015297 ,0.00100000 ,185525,642913
40246,38936,16160,0.00082282 ,0.00100000 ,1289418,629221
104203,28402,35,0.00001651 ,0.20000000 ,48863,202743
138185,32186,7066,0.00491597 ,0.23000000 ,21865146,52309993
135291,86397,9008,0.00163948 ,0.00050000 ,19163682,389151
113381,42933,4233,0.00860544 ,0.07000000 ,41890630,12722307
110965,24997,1764,0.00000434 ,0.13000000 ,12038,5734082
6760,16828,42470,0.00000464 ,0.00500000 ,527,3573663
12507,13096,14887,0.02533638 ,0.00100000 ,4150124,194980
99329,63754,3157,0.00031941 ,0.15000000 ,2022723,30194512
53731,98003,16547,0.00000464 ,0.00050000 ,24433,810839
126359,94113,1349,0.00031941 ,0.13000000 ,3798479,16514541
64180,3726,23916,0.00296184 ,0.13000000 ,708381,11586162
113464,39310,12161,0.00491597 ,0.10000000 ,21926787,47808862
52836,68274,4864,0.00952101 ,0.00100000 ,34345805,332133
17509,3204,3643,0.00034241 ,0.00100000 ,19214,11677
95026,2982,1654,0.00015297 ,0.10000000 ,43359,493373
40403,90904,2211,0.00160539 ,0.30000000 ,5896288,60302294
38879,64726,18126,0.00031941 ,0.00500000 ,803800,5866271
112745,10219,10675,0.00015297 ,0.10000000 ,176246,10908998
96812,59640,213,0.00160539 ,0.27000000 ,9269477,3436330
29182,65479,169,0.00018467 ,0.23000000 ,352879,2553954
141685,11046,7196,0.00041097 ,0.15000000 ,643231,11925181
77620,23824,7966,0.00018467 ,0.03000000 ,341503,5693951
7002,34276,7315,0.00015297 ,0.27000000 ,36713,67699271
23575,8948,27730,0.00370564 ,0.27000000 ,781716,66996953
145954,79232,6174,0.00019487 ,0.00050000 ,2253530,244597
140966,54271,5749,0.00002088 ,0.13000000 ,159741,40567960
74761,21183,28656,0.00082487 ,0.00100000 ,1306334,607026
53554,40303,24466,0.00034241 ,0.03000000 ,739075,29582358
114156,7995,9008,0.00013363 ,0.30000000 ,121974,21609624
116075,22610,9987,0.01084252 ,0.27000000 ,28456074,60971279
32906,3914,31697,0.00008429 ,0.20000000 ,10858,24816783
30243,71308,6127,0.00008429 ,0.03000000 ,181781,13108272
137955,35382,14524,0.00078778 ,0.10000000 ,3845302,51389721
145078,127,8761,0.00018467 ,0.30000000 ,3427,336216
130389,74520,2007,0.00001651 ,0.20000000 ,160423,29926512
97811,10889,956,0.00056263 ,0.10000000 ,599255,1041432
81359,68007,17325,0.00078778 ,0.05000000 ,4358862,58912212
98260,16174,8581,0.00491597 ,0.13000000 ,7813044,18043845
15559,17880,12488,0.00015297 ,0.17000000 ,42558,37963300
79899,65785,1918,0.00000434 ,0.15000000 ,22811,18930401
123371,30844,8668,0.00160539 ,0.13000000 ,6109075,34757461
27298,79766,4489,0.00163948 ,0.01000000 ,3569962,3581339
141553,4492,5300,0.00047003 ,0.23000000 ,298938,5477088
43406,84702,12184,0.00000434 ,0.00050000 ,15956,516048
5226,6183,36112,0.00296184 ,0.20000000 ,95718,44659764
106799,17837,15074,0.00952101 ,0.20000000 ,18137811,53778313
62487,15689,2816,0.00015297 ,0.00100000 ,149973,44183
97393,27304,10877,0.00041097 ,0.03000000 ,1092894,8909871
14070,53083,14692,0.02533638 ,0.01000000 ,18924549,7799590
47748,2131,15014,0.00160539 ,0.23000000 ,163390,7360783
88232,60784,23716,0.00182521 ,0.00100000 ,9788985,1441623
55616,97816,14386,0.00018467 ,0.00050000 ,1004648,703592
58590,32693,7041,0.00108175 ,0.13000000 ,2072146,29926629
29902,28984,38266,0.00108175 ,0.03000000 ,937572,33274410
18799,86901,22898,0.00000434 ,0.00500000 ,7090,9949580
41419,97471,3562,0.00019487 ,0.00500000 ,786729,1736387
84201,22342,9230,0.01084252 ,0.20000000 ,20397716,41245006
103964,33586,6028,0.00002483 ,0.00100000 ,86701,202472
34352,245,11819,0.00163948 ,0.13000000 ,13802,376553
2931,62754,8260,0.02533638 ,0.07000000 ,4661285,36287038
137868,35115,1739,0.00082487 ,0.00100000 ,3993458,61089
49865,41784,1999,0.00082282 ,0.27000000 ,1714412,22559740
32149,36429,16534,0.00002088 ,0.10000000 ,24454,60236341
77232,67089,4255,0.00860544 ,0.13000000 ,44588813,37115150
17879,47963,1195,0.00002088 ,0.25000000 ,17906,14334379
39010,9078,33934,0.00370564 ,0.15000000 ,1312402,46212117
110072,20278,11682,0.00860544 ,0.20000000 ,19208585,47382558
19960,36306,3291,0.00002483 ,0.25000000 ,17994,29876696
6144,88356,3278,0.00296184 ,0.00100000 ,1607930,289667
61224,69978,3032,0.00000464 ,0.15000000 ,19879,31834352
134628,16078,10012,0.00000464 ,0.07000000 ,10043,11268504
59585,74754,16187,0.00015297 ,0.00500000 ,681372,6050546
59470,41601,16892,0.00041097 ,0.01000000 ,1016753,7027616
53330,12759,6736,0.00000464 ,0.25000000 ,3157,21489121
73733,72452,704,0.00047003 ,0.30000000 ,2511000,15312633
75727,10143,12986,0.00000464 ,0.17000000 ,3564,22392636
71289,54592,8506,0.00056263 ,0.00100000 ,2189660,464410
43133,62942,2652,0.00047003 ,0.13000000 ,1276096,21701382
83377,64028,11307,0.00041097 ,0.03000000 ,2194003,21720017
36458,44661,39969,0.00952101 ,0.00500000 ,15503072,8925613
48803,4118,39748,0.00047003 ,0.15000000 ,94477,24556103
121081,7349,7864,0.00001651 ,0.15000000 ,14691,8669258
141588,21428,3550,0.00018467 ,0.10000000 ,560287,7608172
31615,29284,40933,0.00001651 ,0.03000000 ,15285,35961244
74208,8693,2301,0.00013363 ,0.25000000 ,86208,5002743
63548,45979,19191,0.00056263 ,0.05000000 ,1643964,44120881
