lr,lc,rc,ld,rd,lnnz,rnnz
72187,58271,12865,2.48E-05,0.0005,104446,374845
106612,41534,68,0.00015297,0.27,677358,763326
67691,27837,1558,0.00078778,0.13,1484486,5640860
67517,991,7510,0.00182521,0.13,122198,968223
10533,60883,7583,0.00491597,0.0005,3152687,230841
146078,36260,10370,0.00082185,0.01,4353271,3760286
42095,753,6083,0.00019487,0.1,6182,458528
23836,25996,29699,0.00082185,0.001,509257,772070
95846,42809,5257,0.00163948,0.17,6726976,38260469
69971,5443,21511,4.64E-06,0.25,1767,29276436
58755,51857,27364,0.00296184,0.01,9024387,14190374
71278,33442,455,0.00019487,0.07,464518,1066898
12130,58622,3977,0.00182521,0.27,1297932,62955991
39685,18131,36036,0.00182521,0.05,1313355,32670331
16564,80932,5697,0.00019487,0.15,261250,69167756
37405,13971,26057,0.00018467,0.17,96513,61891574
26650,97254,2517,2.48E-05,0.25,64356,61215084
44297,61348,17656,4.64E-06,0.005,12609,5416107
75888,8639,26611,0.00034241,0.15,224489,34484885
146211,43042,9617,0.00491597,0.03,30937732,12418598
128802,62005,1523,4.34E-06,0.13,34661,12278019
52981,731,31394,0.00082282,0.3,31877,6886951
84927,45109,23706,0.00082282,0.0005,3152241,534687
143433,480,8949,0.00019487,0.05,13422,214881
59788,70932,3131,0.00078778,0.0005,3340929,111058
122419,92715,6240,8.43E-05,0.03,956704,17356406
141646,22998,2623,0.00296184,0.25,9648680,15083326
148850,18600,479,0.00952101,0.25,26360410,2230061
62854,25915,7364,0.00013363,0.001,217670,190856
39295,54726,36060,0.00160539,0.01,3452451,19734764
44332,83515,5307,8.43E-05,0.001,312075,443272
119405,6067,3794,0.00041097,0.15,297741,3453022
653,61363,381,0.00047003,0.17,18860,3983891
16901,698,13527,0.00082487,0.13,9736,1228180
69752,85063,9259,0.00078778,0.05,4674240,39381814
1811,10380,6957,0.00370564,0.23,69676,16611313
16590,24487,9886,0.01084252,0.13,4404775,31472468
85537,5717,7144,0.00182521,0.15,892647,6127718
40551,60291,3418,0.00860544,0.3,21039557,61836872
82304,64559,1869,4.34E-06,0.0005,23060,60337
136994,92295,12018,2.09E-05,0.0005,264005,554606
109873,8300,9748,0.00047003,0.13,428666,10519699
96185,16044,3942,0.02533638,0.2,39100624,12652555
88400,58950,18824,0.00019487,0.001,1015526,1109746
24700,56579,17394,0.00370564,0.0005,5178865,492078
111357,48235,13987,0.00047003,0.01,2524729,6747019
60789,15004,5381,0.00018467,0.2,168439,16148279
73853,59179,2394,4.34E-06,0.15,18968,21254142
70830,63687,535,8.43E-05,0.3,380231,10222208
4476,84053,13147,0.00034241,0.03,128825,33153614
58928,83519,743,0.00296184,0.13,14577156,8073866
78279,10942,7149,0.00296184,0.2,2536933,15646447
12544,75523,21583,0.00860544,0.005,8153031,8150334
122968,154,4327,0.00034241,0.13,6485,86657
86237,71932,7375,0.00491597,0.03,30495039,15916970
49887,61161,6131,0.00082487,0.13,2516870,48750801
86983,1909,8848,0.00491597,0.13,816611,2196768
8231,42239,7817,0.00860544,0.15,2992167,49529904
6106,6483,32942,0.00034241,0.23,13556,49123372
15365,69829,8567,8.43E-05,0.005,90438,2991246
79051,79644,17798,0.00056263,0.001,3542329,1417529
6568,121,49615,1.65E-05,0.2,13,1201697
9976,47759,3759,0.01084252,0.03,5165978,5386529
47940,38054,22302,0.01084252,0.07,19780276,59408042
74042,36954,5835,0.00031941,0.07,873966,15094274
126796,17502,504,1.65E-05,0.3,36640,2647635
146350,93024,4117,0.00034241,0.01,4661616,3830294
82533,41890,3498,0.00082185,0.005,2841436,732842
45956,17601,1921,0.00082185,0.13,664808,4395669
83036,43881,104,0.00031941,0.15,1163846,685024
53375,19241,29067,4.34E-06,0.07,4457,39151918
59561,33972,8466,0.02533638,0.2,51265861,57527795
42011,17201,7878,0.00056263,0.3,406602,40658580
116562,94774,3845,0.00041097,0.15,4540048,54662673
117837,48461,2228,0.00491597,0.3,28073169,32391796
2843,88077,3687,1.65E-05,0.13,4134,42218800
143065,48033,1782,0.00108175,0.03,7433769,2568394
45069,4193,24995,0.00041097,0.13,77682,13628196
92974,30050,931,0.00018467,0.25,515950,6995723
39891,9478,26725,0.00034241,0.03,129475,7599857
99213,5045,8380,0.00160539,0.05,803605,2114088
99011,37058,4379,0.00296184,0.01,10867489,1622967
84328,24058,12214,0.00296184,0.23,6008902,67585740
79278,75527,6814,0.00041097,0.1,2460762,51465318
86961,60287,3099,0.00163948,0.15,8595337,28028418
38674,16892,24184,0.00952101,0.13,6220177,53109757
943,4905,31098,0.01084252,0.3,50200,45762087
113584,28584,6111,0.00491597,0.03,15961086,5240830
118247,32779,1259,0.00034241,0.2,1327202,8253805
81121,82025,5464,0.00163948,0.03,10909093,13447778
124140,11591,13292,0.00296184,0.3,4262057,46223337
40897,18462,1695,2.48E-05,0.25,18748,7825973
56536,34948,10006,4.64E-06,0.13,9168,45461270
45241,2511,3519,2.09E-05,0.13,2372,1148903
76706,10237,23837,0.00013363,0.001,104937,244036
111795,30179,13541,2.09E-05,0.05,70447,20433382
10078,92136,18515,4.64E-06,0.005,4308,8529883
57000,3128,4236,2.48E-05,0.03,4427,397518
48343,9794,42602,0.00018467,0.13,87444,54246912
114083,6789,8462,0.00182521,0.01,1413706,574571
44507,79668,7391,0.00056263,0.01,1994986,5889021
141635,56061,523,0.00047003,0.1,3732153,2936046
88362,22785,14320,0.00019487,0.001,392352,326293
130540,74096,8661,0.00078778,0.07,7619855,44922772
53880,85303,4081,0.00041097,0.13,1888903,45260545
57026,5845,20610,0.02533638,0.005,8445476,602355
19339,4842,2565,0.00034241,0.03,32070,372676
86991,26959,5701,2.09E-05,0.27,48968,41504159
109056,38897,85,0.00015297,0.001,648910,3325
36337,21685,41100,8.43E-05,0.03,66419,26738308
53586,21249,39581,0.00034241,0.005,389901,4205466
33801,3597,39203,0.00082487,0.005,100315,705251
43991,23079,6657,0.00160539,0.13,1629982,19976422
148558,74846,1238,0.00163948,0.2,18229425,18538594
103094,3795,4736,0.00041097,0.01,160807,179774
14111,5473,17946,0.00108175,0.3,83549,29467999
76040,67647,3938,0.00491597,0.03,25287662,7992790
17969,83325,12314,0.00160539,0.005,2403770,5130740
20534,5718,42761,0.00019487,0.001,22882,244528
99916,35305,9549,0.00952101,0.15,33586316,50571209
4803,52527,6823,0.00860544,0.07,2171101,25088807
3776,61561,9078,4.34E-06,0.1,1008,55887636
38988,20372,46775,0.00047003,0.05,373338,47646708
130996,48900,7209,2.48E-05,0.17,159056,59936242
4970,30079,600,0.00370564,0.3,554006,5420885
96844,76389,1846,1.65E-05,0.13,122140,18334996
69105,3507,11531,0.00860544,0.17,2085810,6875606
35440,46365,2745,0.00370564,0.23,6089159,29279152
10989,50321,38931,0.00370564,0.0005,2049349,979550
59625,34762,25100,0.00082185,0.001,1703472,872551
75636,93188,5108,0.00018467,0.07,1301649,33324950
115481,38432,11715,0.00019487,0.13,864882,58535513
116365,82639,1027,0.00047003,0.05,4520003,4244807
98757,79878,46,2.48E-05,0.01,195874,36755
106221,97883,314,0.00013363,0.001,1389399,30793
9634,44411,5582,0.02533638,0.2,10841084,49585352
119722,39364,780,0.00296184,0.2,13958710,6148551
19813,18748,3922,0.00019487,0.0005,72389,36773
111636,81316,590,0.00082185,0.0005,7460679,24007
15414,10338,42366,0.00182521,0.0005,290856,218999
19642,19667,7315,0.00296184,0.23,1144203,33090787
98758,88572,4156,0.00019487,0.05,1704568,18407905
63512,19056,12920,0.00108175,0.13,1309282,32008446
113595,7112,11490,0.00019487,0.23,157455,18798685
20069,19576,1948,0.00034241,0.25,134524,9535615
23971,61955,1132,0.00034241,0.13,508530,9124370
148005,37372,12843,0.00082185,0.005,4545945,2399929
124938,4995,404,0.00491597,0.25,3068450,505801
50305,3371,21324,0.00160539,0.005,272259,359449
95100,77850,2541,0.00041097,0.23,3042676,45514835
49426,6097,15053,2.09E-05,0.07,6292,6425280
43902,22256,19068,0.00491597,0.05,4803545,21220538
44389,9806,10105,0.00013363,0.1,58169,9910390
123689,52575,2100,0.00082282,0.15,5350817,16568020
36925,23140,29757,0.00034241,0.005,292572,3442931
8040,2229,14969,0.00082282,0.17,14749,5673505
14406,46480,42937,0.00034241,0.005,229291,9978735
68317,23593,11756,0.00860544,0.01,13870837,2773749
28766,44628,46045,4.64E-06,0.001,5956,2054975
12689,1955,47651,2.48E-05,0.23,616,21437334
58054,77271,395,0.00019487,0.27,874182,8242281
74510,74396,278,0.00041097,0.25,2278138,5174297
46380,33020,37836,0.00078778,0.001,1206501,1249399
123748,43728,3393,0.00082185,0.001,4447335,148372
136137,45908,2509,0.00108175,0.27,6760792,31101000
88229,15742,5127,0.00160539,0.27,2229838,21793086
146687,11975,12120,0.00056263,0.07,988364,10160797
56682,55796,19335,0.00160539,0.03,5077351,32365622
52534,35154,29544,0.00041097,0.001,758986,1038619
107973,41738,7873,0.00047003,0.01,2118248,3286379
45785,99506,3697,0.01084252,0.01,49397672,3679279
51280,31065,303,0.00370564,0.2,5903199,1888079
4832,4160,21106,0.00078778,0.1,15837,8780536
96004,42541,19107,0.00047003,0.03,1919688,24385410
66666,3541,31898,0.00160539,0.17,379008,19203650
78461,89229,12310,8.43E-05,0.05,590120,54923411
85132,12489,14404,0.00078778,0.3,837626,53972688
76809,12040,15667,8.43E-05,0.1,77955,18865079
75113,64062,26403,0.00041097,0.001,1977586,1691489
75593,18971,18466,0.00056263,0.1,806901,35033768
64697,15313,4392,0.00952101,0.07,9432835,4708780
116755,7237,3140,0.00182521,0.001,1542262,22726
27129,15941,9368,0.00952101,0.17,4117696,25390097
117419,91430,101,0.00296184,0.23,31797547,2133306
43856,14221,21646,0.00163948,0.13,1022562,40019915
17227,15818,17195,0.00160539,0.25,437487,68004811
40417,69950,19405,0.01084252,0.05,30654419,67870285
30394,9998,9099,0.00019487,0.15,59219,13646934
49088,15649,6396,0.00296184,0.1,2275280,10009586
97180,98590,19545,0.00034241,0.03,3280673,57809313
103382,98000,1333,0.00108175,0.2,10959855,26142753
35767,12042,27119,0.00082282,0.005,354414,1632908
100336,10247,12262,0.00082185,0.13,845004,16335662
28219,74740,23103,0.00034241,0.005,722194,8633746
22367,14749,563,0.00078778,0.17,259902,1413796
68827,88562,22467,0.00296184,0.0005,18053908,994892
131085,60817,12135,0.00056263,0.03,4485429,22141340
45569,38314,7532,0.00082185,0.001,1434944,288613
23562,6061,35414,2.48E-05,0.13,3546,27906984
2685,83420,15501,0.00163948,0.005,367300,6465820
77355,20974,14228,1.65E-05,0.001,26787,298440
109592,82204,2350,0.00082185,0.1,7404117,19323220
18231,41495,451,0.00019487,0.005,147425,93679
77215,27393,9536,0.00160539,0.05,3395751,13062328
115133,26635,8741,0.00013363,0.3,409794,69847027
88261,7237,4284,0.00082487,0.23,526945,7132804
102373,21096,11297,0.00163948,0.25,3540850,59586212
107370,3397,4408,0.00163948,0.3,598032,4492719
54015,11327,9316,0.00078778,0.05,482006,5276387
54555,21593,4229,0.00082185,0.25,968159,22832365
65116,19075,3029,0.00082185,0.23,1020847,13292232
39825,16384,26394,0.02533638,0.03,16532011,12973327
64571,43412,10899,0.00082282,0.07,2306571,33121768
92978,25901,3744,0.00056263,0.13,1354944,12607000
81584,51961,4373,0.00160539,0.23,6805636,52268360
5979,146,47858,0.00015297,0.23,133,1611206
401,5700,43164,0.02533638,0.1,58034,24605136
98172,36353,20479,0.00370564,0.01,13225121,7444861
74178,84288,11408,0.00860544,0.05,53804921,48082497
28647,87883,10842,0.00160539,0.001,4041859,952870
24775,16903,26055,0.00047003,0.15,196842,66065140
4878,16551,11025,0.00041097,0.2,33186,36498940
2653,29526,4482,0.00082185,0.15,64389,19853992
102920,18961,14856,0.00082185,0.03,1603890,8451313
80338,68086,2560,0.00860544,0.2,47071238,34869308
48976,33788,10447,0.00491597,0.1,8134970,35300950
94037,40537,14266,0.00019487,0.1,742847,57831188
47573,2213,6765,4.34E-06,0.17,457,2545962
47691,12541,205,4.64E-06,0.2,2775,515365
58480,55063,3133,0.00370564,0.3,11932705,51767912
112544,4288,15481,2.48E-05,0.13,11984,8631463
93450,63663,14878,0.00018467,0.005,1098679,4736074
97432,73660,141,1.65E-05,0.0005,118490,5194
63551,21502,13796,0.00082185,0.1,1123084,29665315
39444,28482,26594,0.00082282,0.01,924394,7574726
43165,32418,1982,0.00370564,0.27,5185497,17355793
35559,8852,46906,0.00041097,0.0005,129366,207614
56015,50092,9568,8.43E-05,0.03,236513,14378476
29621,4894,41359,4.34E-06,0.001,629,202436
11010,426,40636,0.00041097,0.17,1930,2946649
41674,75027,6344,0.00160539,0.07,5019641,33320412
53859,64468,7793,0.00078778,0.0005,2735351,251215
10590,1320,6199,0.00160539,0.005,22445,40923
117474,39667,10776,0.00160539,0.005,7480970,2137446
17341,34082,5137,0.00018467,0.25,109149,43770615
68265,10896,15526,0.00860544,0.27,6401041,45679175
20872,8211,27058,0.00047003,0.001,80558,222185
32289,38079,5877,0.00952101,0.13,11706593,29095931
59185,11605,6891,1.65E-05,0.3,11340,23993000
78514,25931,6341,0.00082487,0.0005,1679433,82222
37160,28980,8874,0.02533638,0.2,27285153,51434252
23343,76927,1887,2.09E-05,0.27,37495,39199902
19416,9991,27558,4.64E-06,0.2,900,55069618
37565,1131,2973,2.48E-05,0.1,1055,336486
17684,93519,8665,4.64E-06,0.0005,7673,405204
94491,15078,9285,4.64E-06,0.01,6611,1400092
73634,13149,27054,0.00160539,0.03,1554402,10672185
72160,50606,5963,1.65E-05,0.23,60291,69417708
22426,93374,5809,0.00041097,0.07,860605,37972171
52395,86072,14633,0.00160539,0.01,7239995,12595016
30927,14951,21960,0.00019487,0.03,90107,9850074
22071,2296,4952,0.00491597,0.27,249137,3070563
15898,8452,13328,0.00082487,0.23,110852,25913392
86265,65883,2422,0.00860544,0.25,48908429,39898592
144700,89168,14675,0.00491597,0.01,63429368,13085712
106674,68393,16165,0.00018467,0.05,1347321,55281394
61892,26952,2968,0.00019487,0.15,325074,12000889
123001,89746,6188,2.48E-05,0.001,274096,555378
147207,7209,4744,0.00078778,0.15,836046,5130893
72696,9829,14588,0.00018467,0.3,131957,43018224
54107,5682,458,0.02533638,0.05,7790379,130377
91310,8116,18456,0.00034241,0.13,253778,19475377
34570,77428,18043,0.01084252,0.05,29022333,69853653
69464,69436,1866,0.00163948,0.0005,7907812,64802
60162,98790,6877,0.00182521,0.07,10848018,47561804
77647,1338,21009,0.00031941,0.17,33203,4781515
33301,50227,4378,0.00160539,0.1,2685235,21990328
131910,55678,14962,0.00163948,0.0005,12041261,416554
133215,11011,13911,0.02533638,0.2,37165044,30635711
59813,13687,4343,0.00082282,0.15,673627,8917505
9781,6349,30883,0.00296184,0.3,183953,58827901
80424,60896,148,0.00163948,0.27,8029454,2438833
93938,48169,1744,1.65E-05,0.27,74707,22687397
106020,21986,35,0.00163948,0.0005,3821663,391
20947,2350,48998,0.00182521,0.23,89851,26484328
1248,1945,7883,0.00370564,0.0005,8995,7667
77547,5364,3061,0.00018467,0.0005,76823,8212
51265,6058,36885,0.01084252,0.27,3367862,60341265
22975,30203,44276,0.00056263,0.0005,390441,668665
129560,48728,3750,4.64E-06,0.2,29293,36551029
2482,5230,45467,0.01084252,0.2,140824,47567666
6925,56180,1098,2.09E-05,0.27,8124,16663658
35749,38651,4677,0.01084252,0.23,14981947,41584161
77825,66549,980,0.00019487,0.0005,1009268,32633
59204,63080,15980,0.00018467,0.03,689670,30241974
9859,12,13427,4.64E-06,0.2,0,32647
110232,84037,7524,0.00047003,0.01,4354207,6323387
83872,79549,15943,4.64E-06,0.03,30958,38049497
47407,56360,5606,0.00108175,0.13,2890346,41080023
48483,10474,21456,0.00056263,0.27,285734,60683875
120900,23938,3024,0.00163948,0.27,4744993,19545907
21028,28039,7084,4.34E-06,0.17,2559,33771873
36687,13917,42468,0.00160539,0.01,819733,5910683
43074,47357,10942,0.00082185,0.001,1676488,518182
15283,61222,1454,0.00078778,0.03,737115,2672226
51313,23983,35195,0.00082487,0.005,1015132,4220503
50506,43853,4497,0.00047003,0.15,1041074,29584862
70502,12802,17331,0.00163948,0.01,1479834,2218933
69458,65159,2,0.00163948,0.2,7420009,28864
54412,59495,6156,0.00018467,0.13,597832,47617838
26411,6014,29157,0.01084252,0.3,1722233,52606342
64911,33712,3134,0.00041097,0.07,899334,7396708
85244,52424,19204,0.00013363,0.03,597179,30203481
99597,63890,1999,2.48E-05,0.25,158002,31938583
37826,57061,1728,4.64E-06,0.0005,10015,49326
44995,103,1103,0.00952101,0.15,44508,17191
147087,90378,1220,0.00370564,0.2,49261310,22063897
46402,25898,38804,8.43E-05,0.001,101298,1005002
88449,58724,10523,0.00047003,0.05,2441423,30899587
43780,33719,20168,4.34E-06,0.03,6406,20402401
70496,45936,19271,2.09E-05,0.0005,67616,442639
108432,11645,6793,0.00019487,0.25,246075,19777879
44851,46911,44921,0.00082487,0.03,1735569,63220060
114673,21428,8165,0.00041097,0.13,1009869,22747506
23106,14221,10906,0.01084252,0.03,3562774,4653216
1014,22970,7673,0.00370564,0.15,86367,26439607
29663,17842,34238,2.48E-05,0.001,13141,610913
105550,17192,16915,0.00015297,0.005,277594,1454130
52550,13393,1428,0.00182521,0.3,1284598,5737912
36658,98527,416,8.43E-05,0.03,304440,1230145
149033,42485,611,0.00491597,0.005,31126782,129920
141389,56661,2337,0.00041097,0.17,3292409,22519960
17716,16725,11094,1.65E-05,0.25,4892,46390731
35103,75798,7064,8.43E-05,0.001,224278,535514
49885,5508,8049,0.00013363,0.23,36719,10197743
65790,2811,31419,0.01084252,0.3,2005331,26497877
14206,13733,34633,0.00019487,0.13,38018,61830693
100126,48822,1350,0.01084252,0.005,53002128,329711
72323,33937,3147,4.64E-06,0.2,11388,21366758
45321,51775,12655,0.02533638,0.01,59453366,6552221
70321,18077,18955,0.00056263,0.001,715233,342663
28940,38407,2486,0.00082282,0.05,914603,4774476
35093,23673,665,0.00296184,0.25,2460589,3940676
127313,71511,8383,0.00034241,0.0005,3117411,299774
110673,23404,964,0.02533638,0.3,65629120,6773426
78502,53550,4209,0.00182521,0.005,7672885,1126997
97530,10199,4126,0.00078778,0.27,783647,11364111
60794,60167,3135,0.00860544,0.05,31477547,9432298
60648,43380,251,0.00015297,0.15,402453,1638661
75980,42917,24266,0.00182521,0.0005,5951782,520723
16754,54691,9359,0.00860544,0.1,7885273,51189325
109173,72887,17344,0.00491597,0.01,39118156,12642133
136814,8207,14190,2.09E-05,0.1,23445,11646733
51694,2448,20526,0.00952101,0.25,1205181,12565567
69456,86986,4650,0.00013363,0.0005,807362,202272
72491,26777,18378,2.09E-05,0.07,40531,34448796
24366,8492,9782,1.65E-05,0.001,3416,83079
77492,69743,8797,0.00019487,0.0005,1053192,306799
111497,45818,5490,0.00047003,0.25,2401219,62887215
43479,35,32087,0.00491597,0.13,7496,146291
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
