lr,lc,rc,ld,rd,lnnz,rnnz
52723,48311,1280,0.02533638,0.3,64535338,18565685
18441,50340,9595,0.00047003,0.05,436346,24153146
78700,29480,11046,0.00019487,0.01,452126,3256590
20410,67600,3077,1.65E-05,0.001,22780,208062
13871,36141,48824,0.00082282,0.005,412493,8822904
125956,34574,6957,8.43E-05,0.25,367074,60139566
83757,7908,3933,0.00082185,0.15,544426,4666222
9567,54424,29372,8.43E-05,5.00E-04,43891,799294
29587,40703,10922,0.00163948,0.07,1974445,31122152
80644,9724,9880,4.64E-06,0.001,3638,96087
32108,95151,17163,0.00296184,5.00E-04,9049044,816556
139890,98270,13556,4.64E-06,0.001,63786,1332242
33202,265,25799,0.00082185,0.25,7253,1714463
129573,52806,2861,0.00370564,0.05,25355471,7554743
77996,298,6353,4.34E-06,0.23,101,436200
122295,24185,6657,2.09E-05,0.17,61758,27371694
22776,16980,34030,2.48E-05,0.1,9603,57785841
76915,26508,503,0.00041097,0.005,837949,66767
21545,1672,46199,8.43E-05,0.25,3037,19320167
43073,72545,296,2.48E-05,0.001,77587,21527
21814,65648,14096,0.01084252,0.001,15527480,925408
25622,63679,6227,8.43E-05,0.13,137529,51554147
47197,50388,13717,0.00860544,0.01,20465764,6911991
12984,8217,48876,0.00015297,0.17,16322,68281646
120905,12207,6602,0.00082282,0.2,1214460,16121100
94065,74505,12572,0.00163948,0.001,11490130,936734
106802,95960,3103,2.48E-05,0.03,254476,8935010
142621,87202,418,0.00031941,0.17,3972489,6206047
52597,34846,15751,0.00056263,0.03,1031225,16466790
87270,29049,17524,0.00031941,0.13,809760,66181985
3838,88220,1579,0.00078778,0.23,266751,32053081
75299,7110,8527,0.00160539,0.03,859526,1818932
32282,67611,3089,0.00056263,0.15,1228028,31337647
8275,55767,3233,0.00082487,0.25,380691,45084839
4206,36088,40522,0.02533638,0.005,3846587,7311987
31573,36729,2610,2.09E-05,0.27,24214,25887787
79411,95787,7533,0.00491597,0.05,37393717,36082235
49577,3456,121,0.00034241,0.27,58681,113242
18673,29421,2645,4.34E-06,0.15,2384,11673736
138742,29967,3192,0.01084252,5.00E-04,45081363,47843
15579,12958,41715,8.43E-05,5.00E-04,17016,270285
146362,68388,3338,0.00013363,0.23,1337565,52517991
78258,20600,10548,4.34E-06,5.00E-04,6996,108649
7417,78770,1832,4.34E-06,0.001,2535,144378
86032,65649,1233,0.00952101,0.01,53774700,810001
35244,27585,47984,0.00047003,0.005,456985,6618315
18771,12413,27727,4.64E-06,0.01,1081,3441853
39666,10651,15150,0.00370564,0.17,1565662,27434498
80446,29658,12596,0.00034241,5.00E-04,816952,186794
61168,16305,26907,0.00019487,0.07,194360,30711565
8273,646,39628,8.43E-05,0.07,450,1792555
60496,12755,13847,0.00041097,0.25,317130,44157301
29347,2012,25442,0.00860544,0.23,508285,11777279
90941,45738,230,4.64E-06,0.13,19300,1370045
62909,5859,5668,0.00160539,0.2,591750,6642669
99538,23116,21374,0.00082185,0.05,1891034,24705373
117747,36426,937,0.01084252,0.25,46504620,8537611
100594,78917,4226,0.00082487,0.2,6548317,66703766
114268,47991,7484,0.00047003,0.13,2577612,46692515
91649,48366,5475,4.64E-06,0.15,20567,39727555
41038,7015,15021,0.00041097,0.001,118313,105377
12443,70877,6151,0.00296184,0.001,2612270,435991
93125,6426,16187,0.00082185,0.005,491816,520114
97134,83447,3751,0.00370564,0.01,30036589,3130679
5378,23232,2415,0.00047003,0.15,58734,8418416
74501,4186,4058,0.00078778,0.27,245684,4587066
105527,82290,3702,0.00047003,0.01,4081686,3046455
40867,27808,4538,0.00082282,0.13,935103,16405938
64480,16553,29477,2.48E-05,0.07,26503,34157475
25225,64125,18453,0.00056263,0.05,910099,59165189
12020,8632,27565,0.00860544,5.00E-04,892968,118977
741,7606,36384,2.48E-05,0.23,139,63655199
12272,14530,34013,2.09E-05,0.13,3723,64249019
9921,41859,1567,0.00041097,0.17,170676,11151609
6292,18011,1660,0.02533638,0.07,2871428,2094033
30378,66916,18223,0.00182521,0.001,3710276,1219427
60300,80033,2809,0.01084252,0.03,52326904,6746765
142809,12709,4256,4.64E-06,0.2,8421,10819890
48249,11842,1456,0.00034241,0.15,195658,2588072
77790,1973,1599,0.01084252,0.2,1664759,631325
149373,2947,5239,4.64E-06,0.27,2042,4169491
44082,47994,29890,0.00370564,0.005,7840108,7173035
21228,1557,11219,4.34E-06,0.15,143,2621266
4934,61052,11581,2.48E-05,0.05,7480,35355207
15802,41364,12774,0.00296184,0.13,1935981,68690366
145645,73414,12169,0.00160539,0.03,17165633,26803292
81113,39469,6121,0.00491597,0.25,15738600,60400251
115938,30268,13267,0.00370564,0.07,13004261,28110238
1470,34286,40962,0.00034241,5.00E-04,17263,702221
13231,16268,17854,0.00018467,0.03,39750,8714048
186,2009,47623,0.00082282,0.23,307,22015534
87811,42216,7915,0.00860544,5.00E-04,31900860,167089
129013,1257,4072,1.65E-05,0.1,2679,512253
32363,84801,13556,0.00019487,5.00E-04,534815,574785
81053,6520,19894,0.00108175,0.03,571753,3891934
63402,90613,1710,4.34E-06,0.17,24933,26355014
47755,17644,1831,0.00031941,0.27,269133,8724263
11462,75735,15693,0.02533638,5.00E-04,21995263,594288
75351,54370,554,0.00082487,0.13,3379396,3918389
59287,95055,152,0.00182521,0.3,10286232,4358434
133869,37036,13131,1.65E-05,0.13,81857,63225827
60093,34523,7640,1.65E-05,0.001,34252,263778
46064,9793,25656,0.02533638,0.15,11430601,37691236
12388,28249,12345,0.00015297,0.2,53535,69750444
96173,25802,12396,0.00041097,0.1,1019824,31986987
136347,57007,4704,0.00018467,0.001,1435414,268212
45579,35812,8784,0.00015297,0.03,249700,9437616
18990,50921,16989,0.01084252,0.05,10484897,43257455
139718,4601,8588,0.00491597,0.27,3160356,10669687
14185,94260,2388,0.00031941,0.07,427086,15761463
86008,21808,41,0.00160539,0.17,3011236,154614
16933,24272,31353,4.34E-06,5.00E-04,1783,380512
143770,62088,11281,0.00163948,0.07,14634906,49032161
79833,25382,2838,2.09E-05,0.2,42310,14411858
52045,87407,8707,0.00056263,0.05,2559515,38054547
3059,37471,44012,0.00047003,0.005,53888,8246046
6673,1281,24017,0.00013363,0.13,1142,4001606
69997,67354,7409,0.00047003,0.01,2216019,4990659
34391,8793,27531,0.00160539,0.23,485534,55685331
55992,5168,5286,2.09E-05,5.00E-04,6043,13663
88388,3966,19996,4.34E-06,0.17,1521,13483641
20318,2223,6053,0.00952101,0.3,430087,4037522
20495,45183,9742,0.01084252,0.001,10040616,440186
14591,42085,23436,0.00952101,0.005,5846718,4931683
101492,22177,19195,8.43E-05,0.005,189729,2128605
82483,95315,1027,0.00047003,0.2,3695334,19591709
84544,22592,16429,4.34E-06,0.17,8289,63099186
42362,8749,1483,0.00034241,0.23,126914,2985162
79109,85228,8412,0.00056263,0.05,3793500,35849521
64770,12282,3394,2.09E-05,0.25,16610,10423551
101071,25218,936,8.43E-05,0.23,214845,5432611
35267,72908,10146,0.01084252,0.001,27879057,739768
103303,50990,15264,0.00019487,0.01,1026481,7783510
24584,4930,8274,0.01084252,0.17,1314299,6935927
117119,39560,13571,0.00163948,0.13,7596321,69794976
24249,1279,1323,0.00296184,0.23,91880,389307
7686,58081,7248,0.01084252,0.001,4840372,421027
21459,10683,13291,0.00015297,5.00E-04,35069,71000
70532,93770,3210,1.65E-05,0.15,109195,45161814
117437,69436,5073,1.65E-05,0.15,134628,52841942
71140,40278,364,0.00041097,0.17,1177606,2498466
30077,7768,22146,0.00160539,0.23,375127,39572726
49760,42984,12480,0.00952101,0.01,20364655,5364711
134263,7981,5952,0.00108175,0.3,1159263,14252975
26752,37362,3917,0.00296184,0.23,2960506,33666152
125921,19148,14248,2.48E-05,0.2,59869,54566788
71083,75280,4433,0.00047003,0.13,2515209,43391894
89530,57358,693,0.00041097,0.2,2110452,7951005
51184,6787,30896,0.02533638,0.25,8801707,52425147
100793,54039,3697,2.48E-05,0.27,135245,53951813
85209,24070,15916,0.00031941,0.15,655115,57467394
6082,12763,23459,0.00082282,0.001,63878,299431
120083,23037,12149,0.00047003,0.07,1300321,19593617
43730,30819,4947,0.00015297,0.3,206161,45739667
32060,35520,40870,2.48E-05,0.03,28276,43551817
126256,17123,2704,4.34E-06,0.27,9382,12505522
99029,24851,11522,4.64E-06,0.01,11419,2863554
92830,50568,5029,0.00031941,0.15,1499416,38150719
93675,38713,5784,0.00019487,0.27,706694,60462747
31950,29559,15475,1.65E-05,0.001,15592,457449
55998,53662,7400,0.00082282,0.001,2472588,397147
47753,6199,32453,0.00082487,0.25,244179,50294359
18746,16374,9970,4.64E-06,0.25,1424,40814763
143024,41075,451,0.00860544,0.2,50555183,3712933
124529,30866,6990,0.00018467,0.25,709827,53945685
110857,11216,14405,0.00015297,0.2,190203,32314158
119550,44273,269,0.00078778,0.23,4169659,2746005
74129,46029,2379,0.00034241,5.00E-04,1168341,54755
103886,78592,10956,0.00019487,0.07,1591051,60279148
76415,24789,1054,0.00182521,0.17,3457466,4444786
112626,30553,15513,2.09E-05,0.07,71849,33178459
4473,9981,1819,0.00034241,0.23,15290,4177943
72877,95196,660,0.00047003,0.15,3260907,9428162
56012,206,13636,2.09E-05,0.25,242,705499
27478,27951,9731,0.00019487,5.00E-04,149671,136002
98911,57222,1270,2.48E-05,0.23,140536,16720379
101397,88607,8068,0.00182521,0.005,16398787,3574788
67179,98604,812,0.00082185,0.27,5444128,21625660
139951,31744,5024,0.00078778,0.3,3499868,47848847
127184,12399,10046,0.00018467,0.25,291236,31142145
83877,38765,10688,1.65E-05,0.15,53683,62149746
114857,7073,8449,4.64E-06,0.05,3769,2988435
127759,86662,1496,0.00160539,0.17,17774777,22040552
21345,50963,4185,2.09E-05,0.13,22713,27727868
40158,79598,17985,0.00047003,5.00E-04,1502488,715828
18011,29963,6762,2.09E-05,0.13,11268,26341923
20378,356,6234,0.00491597,0.3,35673,666024
61864,15065,22327,0.00082282,0.15,766875,50455743
142532,33200,3942,0.00018467,0.3,873888,39265709
69200,28525,4424,0.00082487,0.3,1628262,37863584
100044,2935,3719,0.00952101,0.2,2796148,2183653
53109,15366,18885,2.48E-05,0.2,20263,58040210
118573,80174,1803,4.64E-06,0.23,44110,33260819
34684,7522,23455,0.00082185,0.01,214431,1764478
59684,42571,4987,0.00160539,0.23,4079039,48833823
54115,23045,12833,0.00041097,0.15,512524,44362654
11035,36915,12788,0.00019487,0.13,79388,61372044
32116,28972,8988,0.00370564,0.05,3448023,13020991
75399,4499,359,0.00015297,0.13,51900,210305
116068,58924,13254,0.00082185,0.001,5620887,781002
107235,30563,1805,0.00952101,0.2,31205528,11035925
107218,94826,2709,4.34E-06,0.07,44125,17988440
132729,24374,8378,0.00370564,0.13,11988679,26549514
6431,33750,34025,0.00078778,0.005,170993,5741732
69088,6449,10765,2.48E-05,0.23,11063,15968883
25567,13961,14261,0.00082185,0.3,293366,59731722
129480,59765,1115,0.00160539,0.25,12423285,16668025
49675,43756,8153,0.00296184,0.001,6438034,356786
48,3361,1398,0.00078778,0.05,127,235023
11531,40595,4378,4.34E-06,0.05,2031,8887022
45873,4385,29709,0.00019487,0.3,39201,39084566
39934,76486,13783,0.00019487,0.03,595214,31627106
118586,6926,4781,0.00296184,0.13,2432856,4305349
44125,47606,427,0.00031941,0.27,670982,5491774
46885,97903,773,0.00013363,0.13,613400,9843996
30190,12484,10313,0.00047003,0.13,177164,16738350
7045,7129,11557,4.34E-06,0.001,217,82402
89786,64779,16476,0.00013363,0.005,777232,5336765
124110,93021,11575,0.00078778,5.00E-04,9094811,538361
23482,45135,41390,0.01084252,0.001,11492198,1868201
140667,19624,941,0.00160539,0.23,4431632,4250528
110516,82746,15282,4.64E-06,0.001,42432,1264558
41420,22735,32838,0.00041097,0.05,387018,37330310
19354,4046,46172,0.00015297,0.25,11980,46709489
15112,83626,12772,0.00078778,0.01,995575,10681229
6440,18327,35215,0.00018467,0.05,21798,32270515
105818,95995,401,0.00082487,0.15,8379126,5774866
148106,80859,1888,0.00041097,0.2,4921686,30538388
49172,6689,17671,0.00015297,0.05,50318,5910908
39279,16238,40232,0.00952101,0.05,6072966,32666880
146338,12484,14451,0.01084252,0.1,19809088,18042687
65335,88875,3720,0.00013363,0.17,775955,56214462
52196,33753,11975,0.00182521,0.1,3215668,40422666
123096,51439,924,0.00018467,0.005,1169329,237757
84986,64547,17311,0.00047003,0.001,2578434,1117384
8231,56949,31290,1.65E-05,0.03,7739,53459095
10623,53936,18802,0.00047003,0.03,269322,30423830
74541,28838,8921,0.00056263,0.27,1209459,69462942
37776,631,30119,0.01084252,0.05,258476,950362
109764,34070,6086,1.65E-05,0.23,61743,47699471
144964,93776,268,0.00163948,0.2,22287598,5032039
65099,65700,13038,0.00034241,0.07,1464506,59965959
88960,65703,9703,0.00078778,0.03,4604615,19127247
42629,98419,3413,0.00019487,0.2,817593,67192821
48443,36556,4323,0.00082487,0.17,1460763,26866968
121652,27007,6957,0.00041097,0.17,1350238,31944565
18109,35131,10993,0.00015297,5.00E-04,97321,193102
30236,53991,2570,0.00019487,0.13,318126,18043489
68328,32443,7337,0.00082185,0.23,1821880,54751975
124721,91288,1976,0.00082185,0.2,9357247,36094834
83562,262,3306,0.00047003,0.17,10327,147820
40170,44260,14535,0.00018467,5.00E-04,328333,321661
70465,14053,23581,0.00031941,0.05,316313,16570029
111701,71279,1395,2.48E-05,0.005,197697,497329
91890,2271,8442,0.00182521,0.01,380902,191724
113060,19506,9529,0.02533638,0.15,55878778,27882579
44273,10684,38064,0.00015297,0.13,72361,52871472
60025,76787,27536,8.43E-05,0.03,388510,63434277
100859,56800,14209,0.01084252,5.00E-04,62115935,403544
30524,2110,49091,0.00082282,0.03,53018,3108865
104326,59517,2779,0.00108175,0.07,6716830,11579537
11524,83685,10805,0.00370564,0.05,3573928,45214245
33823,11251,26498,0.02533638,0.17,9642070,50684176
77422,67350,314,0.00056263,0.23,2933798,4865326
10071,46235,43142,4.64E-06,0.005,2160,9973465
68816,38899,24343,0.00019487,0.05,521651,47347006
46350,79053,17669,0.00182521,0.01,6687952,13968682
17094,64433,1664,4.64E-06,0.23,5110,24660101
67732,79818,18340,0.00491597,0.001,26577497,1463951
131678,23690,9055,0.00491597,0.3,15335702,64362817
136368,51394,15142,0.00015297,0.001,1072108,778236
49386,41998,7374,0.00082185,0.01,1704650,3097070
1718,29551,5586,0.00019487,0.13,9898,21462629
54047,97835,20736,2.09E-05,0.03,110407,60862282
128871,11948,14189,0.00013363,0.05,205773,8477241
80711,29851,11208,8.43E-05,0.005,203088,1672956
82107,25066,23805,0.00015297,0.05,314836,29835704
42392,42883,32153,0.00019487,0.005,354260,6894253
13837,30075,153,0.00019487,0.3,81098,1387235
46141,8086,38987,0.00082487,0.07,307771,22068448
33526,3539,5755,0.00034241,0.1,40627,2036771
91038,10565,21689,0.00056263,0.07,541186,16041893
134931,17987,4978,1.65E-05,0.001,40071,89545
27005,49516,29887,0.01084252,0.005,14498787,7399611
89200,17689,2067,0.00078778,0.17,1243034,6218229
39567,16487,18549,2.09E-05,0.001,13621,305833
118091,93650,38,0.00108175,0.2,11963452,720041
28987,828,44186,0.00082185,0.001,19734,36602
82000,49945,3573,0.00163948,0.13,6714640,23202333
81828,24062,14696,0.00952101,0.13,18746483,45973145
43938,66240,4560,0.00082185,0.13,2391998,39270555
143972,77395,6618,0.00047003,0.05,5237448,25612576
1395,12810,42150,0.00108175,0.1,19344,53997681
5805,6310,8076,0.00041097,0.27,15056,13760958
86164,37800,18418,0.00952101,0.07,31010766,48735434
46327,7163,8671,0.00013363,0.27,44349,16773096
13454,84128,5622,0.01084252,0.13,12272678,61492970
17562,77365,11506,0.00370564,5.00E-04,5034856,445114
139464,60769,3426,0.00031941,0.1,2707046,20819766
19234,54873,2523,2.48E-05,0.25,26206,34612370
123080,89602,3483,0.00015297,0.13,1687015,40579756
96611,2574,13719,0.00041097,0.005,102238,176633
63602,37982,2800,0.01084252,0.3,26193402,31910931
71381,56785,2257,2.09E-05,0.2,84635,25633803
115366,67251,1744,0.00041097,0.17,3188530,19939056
115213,24446,3613,0.00160539,0.27,4521722,23849269
135185,64371,4167,0.00047003,0.07,4090237,18776856
6110,50683,3429,0.00491597,0.23,1522408,39981332
106452,10963,17558,0.00018467,0.25,215524,48125356
108186,21434,10502,0.00047003,0.23,1089973,51774889
72675,95682,8065,0.00860544,0.001,59840332,771705
115400,36191,11355,0.00034241,0.01,1430087,4109888
132841,678,1381,0.00031941,0.13,28787,121835
21854,21657,12546,4.34E-06,0.17,2054,46193310
23164,6311,19573,0.00078778,0.03,115184,3706441
8781,38826,19232,0.00082282,0.01,280532,7467340
88165,25732,5892,0.00163948,0.2,3719444,30326747
16405,74441,16149,0.00041097,0.005,501901,6011028
112495,741,8039,0.00019487,0.15,16253,894101
92488,29293,13307,0.00491597,0.1,13318995,38983459
130947,35931,406,0.00019487,0.1,916899,1461262
78801,31143,20523,0.00082487,5.00E-04,2024352,319585
27112,1517,19131,0.00019487,0.01,8017,290341
29793,68929,10060,2.48E-05,0.05,50992,34672239
9350,53069,18306,0.00160539,0.005,796667,4857637
17255,60874,4574,8.43E-05,0.2,88538,55697168
95950,21857,8531,0.01084252,0.2,22739586,37294424
52747,80397,11989,8.43E-05,0.07,357455,67477552
27721,31380,14404,0.00370564,0.15,3223568,67803381
97357,26774,19554,0.00163948,0.005,4273626,2617770
14184,1325,34061,0.00082282,0.005,15474,225802
56863,20705,34646,0.00860544,0.01,10131986,7173739
15636,46463,5690,0.00160539,0.25,1166400,66099493
16750,13897,23891,0.00056263,0.13,130975,43162546
389,72152,25567,0.00031941,0.01,8985,18447867
16670,7264,28847,0.00296184,0.13,358701,27244236
74684,71628,6637,0.00019487,0.13,1042463,61804425
21773,42522,47655,0.00082487,0.01,763707,20264386
125936,18967,790,0.00491597,0.1,11742813,1499686
53963,39129,33212,2.48E-05,0.01,52430,12995933
147349,74728,2147,1.65E-05,0.01,181795,1604696
95820,96080,2409,0.00013363,0.17,1230261,39361013
131295,16312,13860,0.00296184,0.03,6343445,6782886
59670,15736,9364,0.00056263,0.15,528292,22103900
4063,16270,2214,0.00056263,0.07,37200,2521982
55872,22506,489,2.48E-05,0.25,31224,2754625
110272,14842,1204,0.02533638,0.3,41469701,5363282
107229,66500,2540,0.00182521,0.17,13015230,28725944
24538,55,44996,0.00018467,0.03,251,74982
29043,13951,18068,0.01084252,0.15,4393503,37814329
19186,35210,13775,0.00491597,0.001,3320970,485031
69146,8965,29760,0.00031941,0.15,198001,40020824
99818,7783,735,0.00860544,0.15,6686160,858414
36168,66536,2831,8.43E-05,0.13,202848,24492547
34302,15020,795,0.00041097,0.17,211757,2030255
35195,88934,5584,2.48E-05,0.07,77720,34766112
38919,48102,4662,0.00491597,0.27,9203226,60556129
125098,33704,7333,0.00056263,0.23,2372234,56848363
46294,28797,1177,0.00860544,0.13,11472311,4407624
82787,45762,7631,0.00082185,0.01,3113587,3492229
2360,87811,1761,0.00163948,0.27,339768,41769043
2109,44134,21695,0.00491597,0.01,457600,9575018
85508,79347,1870,0.00952101,0.01,64598530,1484417
49140,87877,1824,0.00952101,0.03,41115359,4811010
40469,53035,6001,0.00082185,0.005,1763980,1591416
62678,45578,2269,0.00370564,0.27,10586267,27924849
63271,54321,33343,0.00163948,5.00E-04,5634908,905638
31096,86763,3499,0.00082487,0.05,2225560,15181872
117088,45799,2914,2.09E-05,0.17,111969,22688844
30825,72375,3956,0.00056263,0.07,1255229,20044166
47420,86761,5256,0.00082282,0.13,3385309,59292235
80921,12315,1053,0.00041097,0.25,409571,3242261
106516,94514,12196,0.00019487,0.005,1961826,5763774
50751,2738,40735,0.00082487,0.03,114648,3346763
34835,92877,15837,0.00034241,0.01,1107823,14709575
72283,63767,5740,2.09E-05,0.15,96243,54912934
16616,470,21817,0.00182521,0.1,14269,1026499
17122,3417,31697,0.00019487,0.15,11403,16249838
18159,10053,17154,0.00031941,0.03,58309,5173573
139453,71249,1798,0.00296184,0.17,29428919,21787250
9723,29063,4557,0.00018467,0.1,52185,13246126
21394,73175,14732,0.01084252,0.03,16974269,32341930
141313,42117,9591,0.00034241,0.13,2037944,52516138
30572,70349,25672,0.00491597,0.03,10573287,54181694
6830,5115,18678,0.00013363,0.17,4669,16243316
85234,56523,4123,4.34E-06,0.07,20908,16316468
39607,56886,16017,8.43E-05,0.07,189919,63784159
19980,1799,11754,0.00952101,0.23,342267,4864093
59157,48674,2456,0.00034241,0.001,985948,119546
106646,29077,11748,1.65E-05,0.03,51197,10248821
59807,39216,27063,0.00019487,0.005,457053,5306630
123056,44296,8067,0.00034241,0.05,1866472,17867188
64620,64476,16941,0.00860544,0.005,35855077,5461793
8172,85538,6672,0.00041097,0.05,287278,28537826
130085,14817,8017,0.00018467,0.001,355962,118806
30497,16600,14410,0.00047003,0.13,237964,31099252
39565,76974,24484,0.00952101,0.01,28996273,18847075
86871,1816,14746,0.00082282,0.25,129830,6695921
27700,12890,10400,2.48E-05,0.2,8866,26813814
43904,10401,43953,0.00056263,0.05,256949,22860046
95251,68428,2634,2.48E-05,0.27,161839,48672709
11942,7150,39819,2.09E-05,0.1,1783,28473022
9236,78044,2772,0.00041097,0.13,296240,28127993
90956,76998,1672,0.00056263,0.2,3940386,25754086
131238,16180,5399,0.00163948,0.15,3481340,13103907
75361,3180,8149,4.64E-06,0.3,1112,7776657
71368,42104,3791,0.00296184,0.25,8900212,39907673
20730,76034,24698,0.00082487,0.001,1300186,1877924
60076,2641,27963,0.00952101,0.23,1511181,16992183
41677,53637,4743,0.00047003,0.005,1050734,1272155
37419,10484,8070,0.00160539,0.05,629811,4230805
92468,6058,20406,4.34E-06,0.13,2431,16071077
2635,7964,36299,0.00013363,0.005,2804,1445584
50809,63321,3895,0.00370564,0.27,11922243,66601643
18419,64763,1893,0.01084252,0.15,12934437,18391368
20024,44141,45147,8.43E-05,0.01,74505,19928598
57872,11037,35709,2.48E-05,0.001,15860,394151
71618,26520,162,0.00160539,0.3,3049160,1294409
110130,157,14701,0.00047003,0.17,8155,393772
101604,44173,13553,0.00031941,0.1,1433594,59868917
71523,78774,21692,0.00491597,0.005,27697841,8544072
55680,8410,13318,0.00082185,0.07,384866,7841084
84360,28788,15305,0.00031941,0.001,775717,440624
74176,21245,8977,2.09E-05,0.25,32905,47680802
117758,90663,1887,0.00082282,0.25,8784737,42783797
69505,24892,8984,4.34E-06,0.15,7508,33547450
29135,2266,36773,0.00082185,0.005,54265,416684
55581,43169,4175,0.00018467,0.01,443103,1802404
125070,60851,2527,2.48E-05,0.27,188975,41524441
97781,6339,10822,0.00952101,0.001,5902309,68611
69724,12381,12234,0.00860544,0.13,7429028,19692585
22698,11400,46725,1.65E-05,0.07,4272,37286823
25560,15193,12686,0.00370564,0.13,1439099,25057628
34395,75764,20712,0.00013363,0.001,348229,1569224
144136,41932,7363,0.00082487,0.17,4985499,52492662
36946,5174,8901,0.00047003,0.2,89860,9212330
139870,43581,7396,0.00013363,0.17,814575,54800217
65425,388,9069,4.64E-06,0.27,117,950483
17029,5639,23346,1.65E-05,0.27,1585,35547495
90176,20744,6770,0.00160539,0.25,3003188,35111993
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
