lr,lc,rc,ld,rd,lnnz,rnnz
13378,388,29922,0.00296184,0.27,15410,3142098
149141,36101,1408,0.00078778,0.23,4241592,11697338
58321,6452,11237,0.00015297,0.13,57569,9427269
68153,28709,21148,0.02533638,0.1,49573605,60714786
76769,36736,18865,4.64E-06,0.01,13086,6930655
32767,5648,32016,0.00047003,0.23,86997,41594924
35614,20342,34043,0.00047003,0.05,340532,34627207
24674,5639,27183,0.00491597,0.05,684113,7665692
137728,46423,5363,0.00082487,0.27,5274069,67232826
29824,39642,48518,0.00491597,0.03,5812225,57701978
85750,54103,797,0.00018467,0.15,856757,6470854
37006,28365,12545,0.00160539,0.03,1685177,10675900
70218,88422,19160,0.00108175,0.01,6716474,16942584
20463,65762,18891,0.00013363,0.005,179828,6211863
18539,50838,27726,0.00056263,0.01,530292,14095836
135403,61143,10397,8.43E-05,0.05,697846,31787259
6461,7313,4409,0.00056263,0.15,26589,4837356
66338,29066,6465,0.00019487,0.17,375753,31946764
18833,35023,7995,0.01084252,5.00E-04,7151995,140014
122250,30956,2632,8.43E-05,0.03,318988,2444765
43407,86698,1729,0.00019487,0.3,733371,44990905
102122,3151,377,0.00082185,0.03,264468,35713
68362,22891,12616,0.00018467,0.2,288990,57762131
121465,32871,10064,1.65E-05,0.17,65919,56240464
99088,87123,17189,0.00013363,0.01,1153618,14975740
8539,4474,17590,0.00163948,0.1,62648,7871394
8387,11921,27690,0.00041097,0.001,41093,330120
61708,17363,367,0.00019487,0.27,208796,1720695
4635,4029,11108,0.00163948,0.25,30628,11191037
38503,82626,2088,2.48E-05,0.17,78994,29341146
121157,51785,639,0.00013363,0.27,838423,8934663
83601,42355,1854,0.00296184,0.25,10487938,19639150
22363,4994,23983,2.09E-05,0.17,2332,20364701
141250,74637,12115,0.00082185,5.00E-04,8664443,452126
142190,32561,1497,0.00015297,0.13,708238,6340633
14923,62267,508,1.65E-05,0.25,15341,7922697
43685,19981,10069,0.00056263,0.13,491126,26157376
140465,67613,10276,0.00015297,0.01,1452805,6948564
13693,22512,22301,0.00041097,0.05,126688,25102512
111932,39412,11628,0.00082282,0.15,3629910,68746344
99413,17378,6645,0.00370564,0.05,6402029,5774806
76552,17006,111,0.02533638,0.2,32984537,380149
7687,24538,21410,0.00019487,0.05,36760,26268573
11211,34228,760,0.00491597,0.27,1886575,7032165
46925,76254,1590,0.00160539,0.3,5744519,36378920
78345,31382,27384,0.00082185,0.01,2020696,8594053
103679,90618,3473,0.00182521,0.07,17148414,22032550
80595,29298,9587,0.00952101,5.00E-04,22482482,140449
51296,75950,24584,0.00034241,0.03,1334031,56017069
125682,73028,64,0.00034241,0.005,3142784,23619
95346,12327,16917,8.43E-05,0.15,99072,31282615
128449,97546,5877,0.00182521,0.005,22869509,2866689
118394,56213,1324,0.00952101,0.17,63365901,12657354
127803,42869,2017,0.00056263,0.03,3082595,2594504
106252,7501,2475,0.00047003,0.005,374639,92861
71421,8603,29446,0.00013363,0.25,82112,63336145
129485,48961,9466,0.00952101,0.07,60361842,32443632
66338,36298,2275,1.65E-05,5.00E-04,39755,41291
114389,67773,4513,0.00018467,0.13,1431663,39769119
40969,14032,2585,0.00082282,0.15,473037,5441682
13680,50457,1877,0.00015297,0.15,105589,14207654
81923,58069,5569,0.00160539,0.17,7637259,54979682
129648,71046,8432,0.00491597,0.1,45281269,59911396
145256,33638,2538,1.65E-05,0.2,80671,17076148
24119,12514,1197,0.00952101,0.05,2873911,749025
134355,19334,10521,0.00491597,0.005,12770362,1017114
17242,7515,12697,0.02533638,0.25,3283352,23858754
59435,13201,16183,0.00047003,0.23,368803,49138838
78366,10506,5314,0.00047003,0.3,387003,16751582
22526,16895,7939,0.00019487,0.01,74167,1341455
97158,11982,14439,0.00013363,0.005,155569,865115
15402,9011,18085,0.00082185,0.2,114071,32595025
82252,51523,933,0.00056263,0.005,2384406,240477
148285,90657,2486,4.34E-06,0.25,58343,56360649
50119,14976,39214,0.02533638,0.1,19017807,58728401
61678,16818,30016,0.00041097,0.03,426307,15144587
76837,57930,14,0.00860544,0.07,38305172,60252
7913,19006,27148,0.00108175,0.07,162695,36120015
47799,17982,10911,0.00041097,0.27,353246,52976760
71443,66510,294,0.00056263,0.15,2673489,2942738
89618,14767,9868,1.65E-05,5.00E-04,21849,72864
51677,12844,31583,8.43E-05,0.05,55950,20284236
39573,3834,14961,4.34E-06,0.15,658,8606120
98922,44949,1568,0.00047003,0.07,2089988,4935014
19359,37222,12924,0.00019487,0.07,140425,33675057
25030,24471,16485,8.43E-05,0.13,51630,52445455
26951,49048,25424,0.00370564,0.01,4898659,12470229
28033,99889,1363,2.09E-05,0.15,58470,20431031
30431,8529,32408,0.00108175,0.23,280777,63575605
144387,95316,1358,0.00047003,0.15,6468778,19416915
53546,34015,39540,0.00018467,0.01,336358,13449819
88818,65469,6578,0.00082487,0.15,4796518,64602041
41602,38514,24048,0.00160539,0.001,2572291,926196
69052,8717,7760,0.00013363,0.13,80443,8795190
36754,351,7598,0.00019487,0.15,2519,400929
146686,1280,726,0.00296184,0.23,556173,213783
35837,2489,37345,0.00034241,0.3,30552,27894880
47658,40272,9025,0.00952101,0.15,18274054,54524608
38958,38515,14230,0.00031941,0.1,479270,54810122
64920,22337,4345,0.00163948,0.005,2377462,485300
16282,21216,21748,0.00163948,0.03,566358,13842986
114053,30874,10968,0.00082185,0.13,2893992,44022001
67652,64191,14770,2.09E-05,0.005,90676,4740589
143247,20282,11870,0.00108175,0.13,3142876,31298643
13366,81751,12635,4.64E-06,0.005,5070,5164858
118826,26572,7652,0.00182521,0.25,5763169,50835403
47591,61206,9064,0.00082185,0.07,2393951,38837753
29219,55188,35649,0.00056263,5.00E-04,907282,983701
116908,30412,10659,0.00370564,0.17,13175278,55112685
43344,5891,42003,0.00163948,0.17,418651,42067863
99800,51548,2799,0.00491597,0.25,25290368,36073125
17366,11882,3286,2.09E-05,0.05,4308,1952586
49094,99427,23,1.65E-05,0.15,80590,353385
23433,16179,3816,0.00015297,0.005,57994,308718
87834,58348,204,0.00160539,0.3,8227640,3576750
39655,48219,7400,0.02533638,0.15,48447243,53526590
4963,64675,32197,0.00056263,0.001,180612,2082381
68062,30952,302,0.00047003,0.27,990194,2530378
1766,55866,28486,0.00078778,0.005,77733,7957014
103073,37180,19451,8.43E-05,0.01,323025,7232189
118264,53865,6000,0.00056263,0.15,3584146,48483169
58361,7888,13338,8.43E-05,0.1,38806,10522692
78855,17194,1714,0.00078778,0.23,1068122,6778616
82157,74916,1617,0.00018467,0.23,1136633,27864667
22978,26400,47050,0.00041097,0.01,249310,12421695
17857,48006,5274,0.00015297,0.01,131136,2532008
42907,22144,5001,4.34E-06,0.3,4123,33229436
12915,1638,24180,1.65E-05,0.17,349,6733404
128191,12076,12813,0.00015297,0.03,236809,4642037
104390,83839,8844,0.00015297,5.00E-04,1338805,370747
20509,55310,7224,0.00160539,0.15,1821118,59941449
96818,11619,1655,0.00078778,0.2,886227,3847459
86692,55178,1426,4.34E-06,0.25,20760,19680231
108165,3305,2225,0.00082185,0.17,293851,1250635
111903,39212,15031,0.00491597,0.03,21571482,17682382
44710,1619,17681,0.00034241,0.2,24787,5725707
128770,53496,5213,0.00082282,0.23,5668227,64143738
18218,16698,38508,4.64E-06,0.001,1411,643025
61004,48883,6237,0.00108175,5.00E-04,3225872,152454
41112,81557,135,0.00078778,0.25,2641475,2761029
49414,53558,24594,2.48E-05,5.00E-04,65713,658621
130487,47614,12179,0.00082487,0.03,5124963,17397429
58608,28777,11032,0.00082185,0.13,1386148,41275133
122309,10669,15858,0.00078778,0.3,1028062,50761562
70930,7925,18264,0.00082487,0.17,463717,24608958
54962,252,13304,0.00182521,0.17,25368,571962
34320,67938,4212,0.00108175,0.005,2522313,1431088
130802,74136,4613,0.00047003,0.01,4558021,3419996
40708,2580,47003,0.00034241,0.01,35972,1213015
63330,34744,6331,4.34E-06,0.25,9549,54996270
99485,50184,2736,0.00019487,0.23,972916,31582992
129864,51636,7260,2.09E-05,0.1,140016,37491673
17240,25315,31098,0.01084252,0.03,4732193,23618860
116195,34561,8034,4.34E-06,0.2,17428,55537639
138626,29194,8757,0.00031941,0.13,1292704,33236230
120111,57731,6874,4.64E-06,0.07,32175,27781121
142987,59379,5401,0.00047003,0.17,3990814,54523999
80759,58593,8425,0.00163948,5.00E-04,7757977,246844
22975,19452,12755,8.43E-05,0.15,37671,37220351
130835,25914,5470,0.00013363,0.005,453079,708879
20951,68522,5011,0.00370564,0.17,5319925,58376361
81776,30059,24806,0.00491597,5.00E-04,12084101,372826
9664,34478,5014,0.00019487,0.25,64935,43222577
