lr,lc,rc,ld,rd,lnnz,rnnz
101468,45950,1907,0.00082185,0.0005,3831919,43827
142266,11973,11610,0.00108175,0.25,1842721,34756279
96939,60311,6036,0.00013363,0.01,781282,3640835
41968,53006,5892,0.00163948,0.2,3647245,62466776
71383,53146,1967,2.09E-05,0.005,79214,522857
38365,6804,46695,0.00047003,0.17,122698,54013036
61841,47697,17598,0.00056263,0.05,1659574,41969694
60992,869,17368,0.00018467,0.23,9794,3473958
132844,17959,15015,0.00182521,0.25,4354582,67419182
34076,60170,20256,0.00018467,0.001,378645,1218826
134790,8450,2263,0.00952101,0.1,10845423,1913052
20181,17796,6941,0.00082487,0.07,296251,8647372
8429,87128,16281,0.01084252,0.005,7962955,7092814
57372,35930,15468,4.34E-06,0.05,8946,27789273
19502,90474,16506,0.00491597,0.01,8674208,14933804
60512,41359,34533,0.00034241,0.005,856961,7141412
64999,71442,1888,0.00056263,0.05,2612722,6746597
12892,20992,20971,0.00108175,0.13,292770,57232567
61022,65767,29413,0.00952101,0.005,38210857,9672263
34306,88866,8807,0.01084252,0.005,33055551,3913298
16602,75390,4191,0.00860544,0.13,10771151,41078487
4101,44853,40241,0.00013363,0.001,24585,1804978
39617,11253,12614,0.00034241,0.13,152666,18455321
14785,20808,45176,0.00160539,0.005,493903,4700221
76953,2341,16573,0.00078778,0.3,141970,11644022
110683,63636,3674,2.48E-05,0.001,174890,233806
26397,19254,8812,0.00182521,0.13,927692,22057465
85159,31015,5372,2.48E-05,0.005,65583,833116
110071,12196,16665,0.00047003,0.25,630996,50815280
40581,38494,42098,0.00182521,0.03,2851276,48617751
70600,74289,6918,0.00019487,0.0005,1022072,257001
49171,5091,11615,0.00952101,0.15,2383491,8870353
52537,1436,3833,0.00370564,0.001,279746,5507
25094,71427,29136,0.00082282,0.03,1474843,62433168
57871,80239,6508,0.00034241,0.13,1590006,67892405
97701,64119,11838,0.00019487,0.03,1220782,22773100
101028,42702,5278,0.00041097,0.23,1773014,51846407
124066,42051,8869,0.00018467,0.001,963463,372960
92815,42041,8810,0.00296184,0.15,11557525,55560905
22361,59035,187,0.00108175,0.23,1428054,2544370
22957,2437,28822,0.00034241,0.15,19157,10536505
50344,6869,18944,1.65E-05,0.0005,5709,65069
76719,78209,24912,0.00860544,0.001,51634072,1948421
30067,77996,3111,0.00160539,0.17,3764908,41260283
29507,93582,1426,0.00108175,0.13,2987090,17360258
77549,46180,2427,0.00019487,0.0005,697890,56060
99169,8858,18621,0.00082185,0.17,721970,28042844
141597,30545,13269,0.00860544,0.15,37219570,60797060
29947,89414,4715,0.01084252,0.1,29033536,42161493
41055,50294,5970,0.00082487,0.13,1703270,39034592
149630,31693,417,0.00034241,0.0005,1623803,6620
21409,51877,16512,0.00056263,0.07,624881,59965303
45807,61607,710,0.00860544,0.3,24285323,13122855
112347,65980,12655,0.00160539,0.03,11900428,25049823
117879,97466,1585,2.48E-05,0.13,285278,20089575
60732,6960,23620,0.00018467,0.23,78068,37815267
95293,10768,19803,0.00108175,0.27,1110055,57580048
138270,5094,2531,0.00078778,0.13,554915,1676511
66362,15113,3219,2.48E-05,0.2,24904,9731843
19270,4143,5389,0.00047003,0.27,37525,6028319
46569,40027,8330,0.00108175,0.2,2016441,66686288
91114,15727,11833,4.34E-06,0.13,6219,24195855
139313,10511,12951,0.00041097,0.2,601826,27228823
85592,81984,6176,8.43E-05,0.01,591483,5063600
52056,5935,6759,0.00182521,0.2,564000,8024792
123079,1344,10068,0.00491597,0.001,813692,13540
30994,30350,37739,0.00160539,0.001,1510153,1145392
92186,53936,1079,8.43E-05,0.2,419107,11639586
36411,61770,5478,0.00041097,0.1,924338,33840394
32681,4677,2587,0.00082487,0.13,126084,1573296
63103,7523,13731,0.02533638,0.001,12028002,103306
28003,58558,28591,0.00013363,0.005,219135,8371480
7173,58935,33021,0.00491597,0.01,2078400,19461295
45708,21738,11254,0.00952101,0.17,9460418,41592111
71382,1582,16612,0.00047003,0.25,53097,6572372
8999,7665,37901,0.00163948,0.001,113109,290547
93733,10883,18692,0.00082282,0.13,839409,26447078
40027,27283,8682,0.00082185,0.27,897551,63960657
36364,4813,7266,4.64E-06,0.23,812,8044789
94403,16978,4710,0.00041097,0.27,658695,21592231
114542,2778,345,0.00108175,0.01,344311,9606
71663,60678,4283,0.00041097,0.005,1787062,1299640
129567,12650,3705,0.00163948,0.27,2687270,12657109
30860,80647,13537,0.00082185,0.01,2045459,10917599
109461,9600,7733,0.00082487,0.2,866851,14848823
22501,18356,6846,0.00019487,0.13,80488,16338022
97987,39436,21356,0.00031941,0.05,1234294,42111423
58046,28063,3900,0.00082282,0.1,1340352,10946130
78970,79473,4204,0.00078778,0.17,4944175,56800734
13276,31002,24942,0.00182521,0.03,751300,23198423
35961,6490,40800,0.00160539,0.17,374708,45018712
35183,59405,3754,0.00041097,0.1,858965,22303943
50621,66084,1197,0.00056263,0.01,1882172,791592
60731,44813,16008,0.00041097,0.05,1118483,35870577
19156,83380,5242,0.00047003,0.03,750771,13114467
144920,19364,4490,0.00018467,0.13,518252,11304409
16773,57822,18505,0.00031941,0.01,309798,10700153
10834,55922,6097,2.48E-05,0.1,15044,34096189
93786,44038,5032,0.00082185,0.03,3394428,6648847
50124,19621,28841,8.43E-05,0.05,82901,28296087
143927,32808,2850,0.00108175,0.01,5108093,935330
103436,21206,6978,0.00160539,0.25,3521449,36994767
12841,98461,2090,0.00296184,0.05,3744967,10294114
7046,1132,23631,0.00034241,0.13,2731,3478416
99271,56026,5722,0.00031941,0.2,1776503,64126227
102596,74864,6311,0.00078778,0.05,6050811,23623816
46744,3854,37716,0.00296184,0.2,533630,29074844
21076,14485,403,0.00491597,0.05,1500883,292261
144678,64070,9350,8.43E-05,0.07,781340,41936500
27166,16121,11295,0.01084252,0.005,4748645,910476
101326,28255,2445,0.00078778,0.07,2255404,4836324
17855,49277,22676,0.00031941,0.001,281044,1117454
72070,288,27941,0.00013363,0.3,2777,2417547
41683,9444,34627,0.00160539,0.03,632007,9811285
57540,17561,26882,0.00041097,0.07,415276,33046062
74908,15274,715,0.00082282,0.27,941447,2951256
42237,21288,20656,0.00034241,0.01,307891,4397614
108452,430,5158,0.00108175,0.27,50521,599814
37557,21198,3556,0.00031941,0.2,254303,15079363
28303,14399,5193,0.00082185,0.2,334952,14955248
12871,16285,17929,0.00108175,0.0005,226758,145994
4205,64841,19422,0.00015297,0.01,41710,12594023
47823,15842,11398,1.65E-05,0.005,12508,902886
56827,41910,6293,0.00018467,0.1,439822,26377131
12250,50862,7162,0.00034241,0.07,213354,25499818
70618,32370,6842,8.43E-05,0.25,192681,55375495
88717,51696,10153,0.00082282,0.13,3773790,68238136
144879,35522,4208,8.43E-05,0.005,433793,747498
54249,32751,12299,1.65E-05,0.15,29334,60423927
22629,5664,34334,0.00041097,0.25,52676,48618869
68412,42460,2957,0.00013363,0.03,388172,3767759
18033,2615,22197,2.09E-05,0.03,984,1741572
124126,16961,11761,4.64E-06,0.23,9768,45885318
43186,26803,22104,0.02533638,0.07,29328833,41474022
53748,40882,35042,0.00015297,0.001,336134,1432615
65142,6544,15067,0.00370564,0.1,1579917,9861399
126513,49092,4414,0.00041097,0.23,2552486,49843968
147868,38902,4916,0.00370564,0.23,21316384,43987723
23708,42794,9066,0.00078778,0.15,799285,58197151
47412,79862,14507,2.48E-05,0.03,94018,34757462
86926,27364,11971,0.01084252,0.07,25790950,22932282
89449,51351,288,0.00056263,0.3,2584349,4436867
39562,35539,11619,0.00019487,0.03,273995,12388817
104007,30981,12208,0.00047003,0.001,1514565,378233
9807,13638,16746,0.00019487,0.17,26064,38827767
47255,22417,2289,0.00082282,0.07,871668,3593269
139694,16404,8049,0.00041097,0.07,941796,9243145
138910,18148,14989,0.00041097,0.15,1036061,40806313
34025,12967,48858,0.00082487,0.07,363970,44351395
33978,85319,2088,2.09E-05,0.15,60531,26728147
85643,29383,9057,0.00160539,0.13,4039957,34598749
121651,67974,5844,0.00108175,0.005,8945176,1986435
41583,70844,5138,0.00296184,0.13,8725402,47324791
12954,69748,5233,0.00108175,0.005,977394,1825317
40920,29871,18980,4.64E-06,0.001,5671,566973
88278,94542,317,0.00491597,0.25,41029213,7506125
79724,32317,669,8.43E-05,0.25,217171,5406150
25534,38614,37413,0.00296184,0.03,2920355,43340224
112727,22604,8228,0.00952101,0.25,24260907,46502668
115947,15485,10891,0.00041097,0.13,737874,21924613
62107,22476,33525,0.00082487,0.005,1151499,3767687
1653,2593,10456,0.00019487,0.17,835,4610079
33045,25789,9062,0.00082185,0.25,700401,58430861
139078,77439,186,0.00370564,0.07,39910217,1009491
57634,5272,35438,0.00296184,0.23,899972,42972448
113436,40363,7046,0.00491597,0.13,22508835,36973903
1507,78840,8237,0.00078778,0.05,93644,32473893
97488,91371,9606,0.00047003,0.03,4186850,26333223
62570,17097,12170,8.43E-05,0.25,90170,52018214
27315,89089,19097,1.65E-05,0.001,40177,1701374
90407,65843,2295,2.48E-05,0.25,147805,37786462
7722,96556,7061,0.00041097,0.01,306434,6818201
101743,5442,8220,0.00296184,0.13,1639992,5815965
88341,27507,4419,0.02533638,0.0005,61568649,60778
144581,3124,12652,0.00082185,0.15,371325,5930788
124904,48877,5491,0.00047003,0.25,2869528,67101543
48315,23599,690,2.09E-05,0.15,23808,2445056
71135,21222,12450,0.00082282,0.001,1242188,264227
16022,16557,30863,0.00018467,0.0005,48991,255505
19438,66498,367,0.00491597,0.2,6354492,4893591
11874,4930,4686,4.64E-06,0.15,271,3465880
4414,9500,4056,0.00056263,0.13,23596,5010484
108676,19119,4568,2.48E-05,0.2,51591,17470148
120293,77694,13176,0.00013363,0.03,1248929,30711146
26966,7690,37171,0.00019487,0.07,40411,20009497
712,51937,18327,0.00019487,0.07,7208,66630774
116259,572,1736,0.00952101,0.001,633601,994
23844,32933,8686,0.00082282,0.07,646151,20026516
64570,8757,14102,0.00163948,0.23,927125,28406138
13880,1850,13442,2.09E-05,0.27,536,6715623
56344,22613,7176,2.09E-05,0.15,26603,24343216
86859,52487,2006,0.00018467,0.001,841920,105315
101735,9171,8595,0.00034241,0.13,319489,10247900
67466,83468,22457,0.00082185,0.001,4628056,1874517
65,70153,13109,8.43E-05,0.07,388,64377637
136942,2724,3236,1.65E-05,0.2,6158,1763357
43762,35947,9619,2.48E-05,0.13,39061,44953097
40258,1112,42334,0.00108175,0.13,48459,6124118
144759,97945,3192,0.00018467,0.005,2618364,1563694
57839,73654,2327,0.00491597,0.17,20942599,29145134
89414,19306,9534,0.00031941,0.3,551395,55224707
19886,37359,5900,0.00041097,0.23,305326,50700017
7375,47081,15418,0.00013363,0.001,46403,725936
48117,12112,11339,0.00034241,0.15,199572,20603944
95916,20008,6188,2.09E-05,0.05,40071,6191348
113920,26487,12737,2.09E-05,0.17,63005,57356151
120225,11606,8131,0.00491597,0.27,6859518,25480842
12409,1825,7542,0.00160539,0.27,36357,3716713
36438,82728,7094,0.00491597,0.1,14819138,58693708
74828,7816,26116,4.64E-06,0.15,2713,30622170
26128,74220,25903,0.00952101,0.03,18463648,57676419
132435,69710,1721,0.00182521,0.0005,16850647,60004
74973,15561,11387,0.00031941,0.13,372651,23037352
19794,2182,21881,0.00163948,0.1,70833,4776129
41655,1904,18554,0.01084252,0.1,860035,3533221
24114,43838,10838,0.00163948,0.01,1733129,4751397
66591,20117,5896,0.00182521,0.3,2445130,35589442
25428,37518,3326,4.34E-06,0.17,4140,21214649
107428,30870,16337,0.00034241,0.0005,1135552,252175
34472,8570,28377,0.00160539,0.27,474301,65665738
88269,78509,22185,0.00056263,0.0005,3899027,870901
6226,54532,8358,0.00031941,0.01,108451,4558187
15136,10483,16602,0.00160539,0.15,254755,26107695
83160,3371,15631,0.00015297,0.3,42888,15810269
50195,5399,34778,0.00078778,0.17,213514,31924031
49041,51268,25621,0.00034241,0.05,860910,65679255
75365,74535,1615,0.01084252,0.0005,60907135,60188
43696,70810,23658,0.00082487,0.001,2552260,1675276
24507,466,29360,0.00860544,0.2,98343,2738149
71427,16878,2037,0.00296184,0.2,3570795,6877333
30406,36481,3816,4.34E-06,0.1,4814,13923400
61565,84391,5808,0.00082487,0.13,4285741,63727787
4718,11366,3416,0.00160539,0.15,86094,5824427
60769,87065,15636,0.01084252,0.05,57366440,68070513
31623,16875,18312,2.09E-05,0.07,11142,21631666
97757,80283,1295,4.34E-06,0.13,34061,13518542
100948,67220,13688,0.00031941,0.03,2167449,27604498
9874,52754,31810,4.64E-06,0.005,2417,8390667
74790,40972,6804,0.00047003,0.0005,1440360,139402
10311,57839,23687,0.00952101,0.005,5678452,6850251
90205,80302,9156,0.00056263,0.01,4075511,7352674
115135,77868,9243,4.64E-06,0.03,41599,21594529
11196,78770,24188,0.00082487,0.0005,727467,952658
67170,55986,24490,1.65E-05,0.05,62088,68557405
66151,52821,587,0.00108175,0.3,3779885,9309965
128370,31939,12346,0.00296184,0.1,12143886,39435647
101814,7029,20371,0.00370564,0.1,2652163,14320018
59229,23849,23166,0.00163948,0.005,2315940,2762534
35966,36907,17178,0.00019487,0.01,258678,6340284
146630,63245,1162,0.00370564,0.15,34364990,11030366
35330,7840,44464,1.65E-05,0.03,4573,10458167
60012,19013,2778,0.01084252,0.15,12371622,7925369
15952,41032,26098,0.00078778,0.01,515656,10708687
9069,10619,49834,0.00041097,0.005,39582,2645999
58133,19363,11946,1.65E-05,0.27,18584,62454838
39661,6712,46108,0.00019487,0.07,51877,21663957
42373,13709,30735,0.00018467,0.05,107274,21068248
126505,65840,7474,0.00078778,0.1,6561638,49210695
13001,10240,19862,0.00041097,0.07,54718,14238237
14762,29944,45776,0.00041097,0.005,181675,6853702
114389,13695,11730,0.00082185,0.25,1287495,40164332
66383,46717,25184,0.00034241,0.0005,1061898,588282
55461,15858,4480,0.00082282,0.03,723716,2131748
138994,40557,12141,1.65E-05,0.1,93070,49244456
61042,49214,7756,2.09E-05,0.005,62726,1908576
72171,68951,2559,0.00013363,0.3,664981,52952725
29134,6419,36486,2.48E-05,0.1,4644,23424026
47533,7162,38204,0.00078778,0.15,268218,41047997
62818,61548,23504,2.48E-05,0.03,96002,43399156
130094,27951,1798,0.00082487,0.27,2999465,13572137
39415,9910,3399,0.00182521,0.3,712995,10107631
141224,85532,3230,4.64E-06,0.2,56047,55268132
66598,48858,13092,0.00182521,0.001,5938994,639679
146851,4594,3240,0.00163948,0.27,1106266,4019620
83697,91639,3043,0.00082487,0.001,6326794,278880
72946,1927,9384,0.00082282,0.07,115697,1266299
33650,26497,24497,0.00082487,0.05,735515,32456074
43983,9416,4585,0.00018467,0.05,76487,2159059
56733,1798,13160,2.09E-05,0.1,2130,2366503
22323,55513,1477,0.00160539,0.17,1989483,13944298
101077,66502,6333,0.00019487,0.03,1309899,12636402
57661,28061,16001,0.00078778,0.15,1274685,67355694
31614,3676,41105,0.00018467,0.27,21462,40800377
7515,2662,11484,0.00082487,0.25,16505,7644794
23458,24315,3337,8.43E-05,0.13,48079,10550895
97340,17256,11210,2.09E-05,0.13,35072,25147601
53373,70472,18887,4.64E-06,0.03,17452,39932794
67817,62378,6504,0.00370564,0.13,15676165,52745699
80251,83349,15974,0.00160539,0.03,10738272,39944008
76183,9345,13910,0.00860544,0.15,6126663,19499050
56875,5178,10602,4.34E-06,0.23,1278,12627375
57619,10369,17138,0.00370564,0.1,2214055,17771801
46915,81642,669,2.48E-05,0.01,95105,546497
20921,35160,4972,0.00013363,0.25,98301,43710004
123334,56547,3169,0.00015297,0.01,1066848,1792446
53175,32271,2214,0.00370564,0.13,6359098,9289964
19255,3359,44537,0.00082487,0.17,53354,25432810
109169,21047,10213,0.01084252,0.0005,24912918,107480
49124,60148,2041,0.00015297,0.3,451987,36844036
132022,97223,15880,2.09E-05,0.01,268009,15439168
83473,11061,12760,0.00013363,0.27,123384,38110063
65193,73706,17256,0.00041097,0.0005,1974792,635943
97323,95724,2685,0.00160539,0.13,14956191,33417704
24004,6397,37435,2.09E-05,0.2,3206,47896697
72100,49574,4367,0.00078778,0.3,2815783,64956826
112861,45309,285,0.00491597,0.15,25138850,1938333
109401,14763,16580,0.00056263,0.15,908748,36719146
127368,77,3059,0.00018467,0.03,1818,7097
78683,47533,12362,2.09E-05,0.1,78093,58762256
67044,29875,5999,4.34E-06,0.27,8692,48393384
5459,7032,29456,0.00047003,0.25,18044,51786664
144230,96983,477,0.00163948,0.25,22932910,11573814
68944,42405,19885,2.48E-05,0.0005,72592,421632
64531,3509,3334,0.00082487,0.25,186832,2925888
29814,5713,42304,0.00160539,0.25,273444,60422102
118772,38928,5194,0.00952101,0.1,44021963,20223170
97340,29513,142,8.43E-05,0.0005,242154,2100
4166,4901,17116,0.00047003,0.13,9598,10907789
1823,5803,31947,0.00019487,0.005,2062,927045
109251,94379,6693,0.00078778,0.001,8122828,631762
120065,13463,16134,0.00031941,0.23,516326,49962991
58439,31850,10855,0.00013363,0.13,248727,44945518
36663,63795,21488,0.00078778,0.01,1842604,13708681
58735,45307,31262,0.00370564,0.005,9861261,7082126
45028,25736,15495,4.34E-06,0.0005,5029,199405
41405,85466,2681,4.34E-06,0.23,15358,52707032
11176,72303,22235,4.34E-06,0.0005,3507,803836
108334,13299,2405,0.00491597,0.27,7082729,8636256
8782,22279,47966,0.00013363,0.005,26145,5343317
48859,94603,1024,0.00082487,0.3,3812774,29089369
108127,37319,4902,0.00952101,0.3,38419664,54887484
52780,28063,9310,8.43E-05,0.03,124850,7838785
136779,74986,14979,4.64E-06,0.001,47590,1123235
74084,30266,15025,2.48E-05,0.13,55674,59118442
62054,81405,923,0.00160539,0.05,8109778,3757423
117402,41865,9669,0.00296184,0.1,14557940,40481598
49052,28783,29354,2.48E-05,0.03,35057,25348212
88936,35729,5966,0.00296184,0.005,9411716,1065881
46552,28107,6462,4.64E-06,0.05,6071,9082664
131383,22069,14917,0.00047003,0.01,1362905,3292193
34736,16674,29063,2.09E-05,0.13,12094,63002454
72843,68529,6540,0.00860544,0.005,42957289,2241082
18171,8670,34439,0.00078778,0.0005,124116,149302
125701,99955,13726,0.00108175,0.001,13591660,1372082
86878,9659,2897,0.00015297,0.25,128376,6997829
41945,26435,4196,0.00018467,0.2,204770,22186322
50470,10232,7147,8.43E-05,0.25,43530,18284329
85612,19383,15158,0.00034241,0.2,568230,58764666
101011,20043,12899,2.48E-05,0.17,50271,43954012
31345,10225,7617,4.34E-06,0.01,1391,778962
44795,64353,20258,2.09E-05,0.03,60191,39111855
114665,5454,3216,0.00019487,0.25,121887,4386967
8186,16256,11668,0.00015297,0.23,20357,43627217
97262,45129,2209,0.00108175,0.17,4748231,16948371
95413,30070,21222,0.00952101,0.001,27317533,638179
39914,23424,6284,0.01084252,0.13,10137421,19136676
147487,89948,716,1.65E-05,0.3,219025,19324256
118970,3572,6035,0.00108175,0.2,459705,4311469
117606,15993,11845,0.00082185,0.0005,1545869,94729
35716,561,41663,0.00041097,0.3,8242,7018858
110354,20119,12417,0.00047003,0.17,1043589,42472170
22996,74917,2141,0.00056263,0.25,969298,40099600
525,26533,40444,0.00082282,0.005,11463,5365670
53622,11273,4304,0.00370564,0.13,2240050,6307640
31122,60029,3064,0.00041097,0.2,767809,36793172
84406,72283,9618,0.00047003,0.07,2867731,48665727
131803,16448,8133,0.00019487,0.17,422483,22744064
120194,210,14749,0.00160539,0.27,40578,837506
6775,57209,5413,0.00082487,0.03,319718,9290654
30478,5389,39042,8.43E-05,0.3,13845,63122954
90284,25500,19706,0.00160539,0.13,3696123,65329749
6165,9869,32297,0.00952101,0.2,579381,63750717
97476,14298,15548,0.00082185,0.27,1145446,60023518
68578,5172,12340,0.00082487,0.27,292586,17233088
113339,11781,16801,8.43E-05,0.17,112551,33650251
31687,11301,15541,0.00163948,0.27,587141,47424818
64025,5956,21940,0.00031941,0.27,121816,35287593
39511,7882,4204,0.00018467,0.13,57515,4308681
23455,40349,11933,0.00182521,0.13,1727441,62594221
47902,40860,2276,0.00108175,0.15,2117315,13953154
54794,10918,23122,0.00013363,0.13,79946,32819422
15102,44673,2066,0.00370564,0.13,2500076,11999977
101659,25570,16517,0.00182521,0.001,4744620,422364
30743,78844,15180,0.00034241,0.0005,829991,598440
98040,72937,17403,2.09E-05,0.0005,149309,634666
71866,91157,21575,0.00078778,0.001,5160847,1966763
38810,16575,18366,0.02533638,0.05,16298528,15221083
8601,11656,15822,0.00082185,0.27,82399,49798718
123185,99899,4973,8.43E-05,0.03,1037290,14904177
79447,63006,10011,2.09E-05,0.1,104520,63082043
95173,36540,7616,0.00082185,0.17,2858184,47311402
55135,20118,10659,0.00041097,0.13,455866,27878224
83236,54120,6021,0.00082185,0.005,3702271,1629484
17119,92166,11747,0.00015297,0.005,241361,5413417
109984,10144,10070,0.00296184,0.23,3304800,23497928
4699,1051,25946,0.00015297,0.01,755,272705
6337,11423,46183,1.65E-05,0.05,1195,26379315
23858,4793,34170,0.00952101,0.3,1088859,49139015
82705,63223,14312,0.00034241,0.0005,1790455,452451
47766,36407,4577,0.00031941,0.17,555470,28332444
95510,4457,19090,0.00491597,0.23,2092781,19570513
5124,52918,6974,0.00491597,0.001,1333067,369083
66162,10767,21945,0.00370564,0.27,2639783,63798267
57042,85758,3014,2.09E-05,0.03,102142,7755079
28593,79156,16080,0.01084252,0.005,24540378,6364253
37874,34877,280,0.00047003,0.3,620889,2935250
52154,38677,25094,4.34E-06,0.01,8754,9705669
125125,91035,3114,0.00019487,0.23,2219745,65204455
122558,88200,4084,8.43E-05,0.1,911145,36025046
21397,71947,509,0.00082487,0.25,1269907,9170266
21662,11163,7726,0.00019487,0.17,47126,14662975
49241,79587,17870,0.00041097,0.0005,1610586,711126
33688,97130,477,0.00078778,0.13,2577773,6034029
8327,40857,4584,0.00013363,0.3,45465,56198627
28186,4862,12625,0.00041097,0.13,56324,7980861
118762,9847,2227,0.00108175,0.13,1265062,2851095
148589,98836,1262,4.64E-06,0.13,68143,16223578
90202,24592,3814,0.00860544,0.07,19089136,6566842
33992,71967,24099,0.00182521,0.01,4465098,17343853
124972,64466,3152,0.00018467,0.27,1487806,54870889
30469,7858,27737,0.02533638,0.03,6066815,6539469
30859,41261,1031,0.00015297,0.0005,194772,21283
1467,77604,3611,0.00860544,0.17,979722,47641217
126160,43515,2319,0.00370564,0.15,20343525,15137530
34155,737,37565,0.00370564,0.3,93349,8311767
45301,73260,29220,0.00163948,0.03,5441126,64221300
40090,30007,15910,1.65E-05,0.1,19861,47745115
52441,51327,11265,0.00078778,0.01,2120438,5782461
9525,47507,6271,4.64E-06,0.1,2099,29793057
47933,30435,27576,0.00034241,0.005,499537,4196528
39382,33457,20162,0.00013363,0.1,176077,67459541
88100,17317,9044,1.65E-05,0.07,25189,10964412
55606,890,23735,0.00296184,0.03,146674,634136
85734,4361,8334,0.00019487,0.27,72863,9814065
49127,91139,13444,0.00163948,0.001,7340721,1225341
72285,32378,9037,0.00082487,0.05,1930609,14631017
28558,72337,4965,0.00018467,0.0005,381502,179595
14825,21176,17663,0.00078778,0.17,247323,63590699
18321,10073,18315,1.65E-05,0.17,3047,31365078
46745,1343,35423,0.01084252,0.27,680794,12847027
6019,9228,18110,0.00082487,0.23,45823,38439056
72114,35258,10684,0.01084252,0.001,27568872,376708
102997,23113,17606,0.00860544,0.005,20486186,2034764
105610,23230,3636,0.00047003,0.005,1153145,422429
27613,20550,14368,0.00370564,0.17,2102883,50198689
105669,21939,17479,0.00182521,0.005,4231481,1917498
44704,32594,2737,0.00108175,0.3,1576254,26772365
89393,48302,2010,0.00160539,0.25,6931993,24273677
77575,70034,19870,0.00082282,0.005,4470348,6958243
77912,63511,3316,0.01084252,0.05,53651784,10532836
49859,13553,26439,0.00182521,0.0005,1233390,179172
71677,85604,12155,0.00034241,0.0005,2100995,520305
48165,34742,34674,0.00860544,0.05,14400184,60234242
103254,4512,5847,4.34E-06,0.3,2022,7915653
118615,58746,6027,0.00370564,0.03,25821699,10622480
103887,84600,1815,1.65E-05,0.27,145106,41473596
61902,28863,5866,4.64E-06,0.13,8290,22014407
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
